ID;Descrição;Preço em R$
503;Docking Station USB-C, HUB 7 Em 2 Para Macbook Pro, Thunderbolt 3, HDMI 4k, Microsd/sd, Wl-uhp3405m;R$ 287,00
504;HD Externo Portátil Western Digital 2TB Elements, USB 3.0, Preto - BU6Y0020BBK;R$ 488,92
505;Case Para Hd Notebook Sata 2,5 Exbom Usb 2.0 - Preto;R$ 28,40
506;Storage Nas Asustor Lockerstor 10 Pro As7110t, Intel Xeon E-2224 Quad-Core 3.4GHz, 8GB DDR4 Ecc So-Dimm, 10 Baias;R$ 23.297,44
507;Ugreen Case Estojo Bag Eva Para Hd Ssd Externo 2.5 Small;R$ 70,11
508;Dock Station Knup, Case Para HD Sata, Pendrive SD, USB 3.0 - Kp-HD820;R$ 232,89
509;Dock Station Motbsid Clonadora, 2 HDs Sata ,Ide, HD, USB, All In One, Preto - 875;R$ 169,99
510;HD Externo 16TB WD Elements Desktop Hard Drive, USB 3.0, Antichoque, Preto - WDBWLG0160HBK-NESN;R$ 2.269,99
511;HD Seagate 6TB Barracuda, Para PC - ST6000DM003;R$ 1.100,00
512;Gaveta Para Hd/ssd 2.5, Sata, Usb 3.0, Cp25-30 - Vinik;R$ 59,85
513;HD Externo Portátil Seagate 2TB STJL2000400 Basic, USB 3.0 - 2URAP1-570;R$ 685,46
514;HD Seagate 3TB Skyhawk Surveillance, 5900 RPM, 256MB, 3.5, SATA III, 6GB/s - ST3000VX009;R$ 747,81
515;HD Externo Seagate 12TB Expansion Desktop, 7200 RPM, USB 3.0 - STKP12000400;R$ 2.044,98
516;HD Externo Portátil Toshiba 1TB Canvio Basics - HDTB410XK3AA;R$ 399,00
517;Case Para HD Externo Exbom Slim Ext ,2.5 pol., USB 3.0, Com Bolsa;R$ 56,30
518;Conversor De SSD Ou HD 2.5 Para HD 3.5 - Converte 2 SSDS Ou HDS 2.5 Para HD 3.5 - Akasa Ak-ien-06;R$ 227,69
519;Case Gaveta Externa Para Hd Mymax, 3.5, Para Computador, SATA USB 3.0 - MENC-X3521-BK;R$ 150,53
520;Storage Synology RS820+, NAS, Rackstation, Intel Atom C3538 2.1GHz, 2GB DDR4, 4 Baias, Sem HDs;R$ 9.707,78
521;HD Seagate 4TB Barracuda, 5400 RPM, 256MB, 3.5, SATA 3 - ST4000DM004;R$ 836,50
522;HD Externo Seagate 10TB Backup Plus, HUB - STEL10000400;R$ 2.379,07
523;HD Toshiba 1TB, 5400 RPM, 128MB, SATA 3, Para Notebook - HDWL110UZSVA;R$ 521,99
524;Case de HD FY Externo, Para Notebook, Em Alumínio, SATA 2.5, USB;R$ 36,90
525;Case Para HD Exbom Externo, SATA 2.5, USB 3.0, Transparente, Slim - ECASE-300;R$ 44,90
526;HD Externo Lacie 2TB Rugged, USB-C, Clay Orange - STFR2000800;R$ 1.229,72
527;HD Seagate 2TB Externo Game Drive, 2.5IN, para PS4, USB 3.0,  Black - STGD2000100;R$ 1.118,69
528;HD Externo WD 1TB, Elements, USB 3.0, Preto - Wdbuzg0010bbk;R$ 416,10
529;HD Seagate 16TB Servidor Exos, 7200 RPM, Cachê 256 MB, 3.5, 6GB/s SATA - ST16000NM001G;R$ 2.999,00
530;Case De Gaveta USB,Exbom, 3.0 Para HD 2.5 Sata Slim Externo;R$ 54,90
531;Case Para HD PDN Externo, Para Notebook, SATA 2.5, USB, Gaveta, Alumínio, Slim;R$ 26,90
532;Dock Station Feasso Para HD SSD Sata, 3 USB 3.0, Clone, Com Cooler - FaHD-35;R$ 244,17
533;Case de HD Altomex, SATA 2.5, Para Notebook, USB 3.0;R$ 49,90
534;HD Western Digital 10TB Purple Surveillance, 3.5, SATA - WD102PURZ;R$ 2.273,99
535;HD Western Digital 14TB Purple Pro, 7200 RPM, 512MB, 3.5 Polegadas, SATA - WD141PURZ;R$ 3.418,10
536;Case Para HD Altomex Externa, Para Notebook, SATA 2.5, USB 3.0, Gaveta;R$ 48,90
537;Case Transparente Para HD Sata 2.5'' Hhd Ou SSD, USB 3.0 Transmissão 6 Gpbs;R$ 44,90
538;HD Externo Seagate 12TB, USB 3.0 - STEL12000400;R$ 3.290,00
539;HD Hp, 600GB, 15k Sas 2,5, Eh0600jdytl, 759212-b21, 748385-003, 759221-006;R$ 2.438,00
540;HD 1TB Hp Sas Hard Drive 12gb/s Interface, 7200 Rpm, 3.5-inch Large Form Factor (lff) Smart Carrier (sc) - 846612-001;R$ 3.953,69
541;Hd Sas Hp 146GB 10k 2.5 Polegadas - Eg0146fartr 6gbps;R$ 717,00
542;HD Externo Lacie 4TB D2 Professional, USB 3.0 - STHA4000800;R$ 3.203,57
543;HD Western Digital Gold, 6TB, 256MB, SATA III, Classe Empresarial - WD6003FRYZ;R$ 2.464,75
544;Disco Rígido Externo Portátil Seagate, 2TB HDD, USB 3.0, Para Pc, Mac, Ps4 E Xbox - STGX2000400;R$ 1.140,96
545;Disco Rígido Interno WD Black 2TB Performance, Classe 7200RPM, SATA 6GB/s, 64MB Cache, 3.5 Polegadas - Wd2003fzex;R$ 1.314,87
546;HD Western Digital 500GB WD Black, 2.5p, 7200 RPM, Para Notebook - Wd500lplx;R$ 444,24
547;HD Externo Toshiba 4TB Canvio Advance, Vermelho - HDTC940XR3CA;R$ 1.292,00
548;Hd Hpe 300GB, 10k Sas Dp 2.5 Polegadas - 493083-001;R$ 1.139,00
549;HD Hp, 600GB, Sas, 2.5, Eg0600fchhu, 666355-003, 652566-003, 652583-b21, 653957-001, 652583-s21;R$ 2.300,00
550;HD Sas, 450GB, 2.5 Eg0450fblsf, 6g 10k 2.5, Dp Sas 619286-002, St9450405ss, 581310-001, 653956-001, 652572-s21, 652572-b21;R$ 1.330,00
551;Hd Hp 300GB, 12GB 15k Sas 2.5 - Eh0300jedhc;R$ 1.250,00
552;HD Sas Dell, 300GB, 2,5, 01p08j, 1p08j, 15k, 12gps, 2.5in, Huc156030css200, 0b31619;R$ 2.250,00
553;Hd Hp Sas 2.5 300gb 15k - Eh0300fbqdd;R$ 1.250,00
554;Hd 2.4tb Sas Hp 2.5 Polegadas, 12g, 10k Rpm Lff - 881457-b21;R$ 4.547,98
555;HD Hp, 450GB, Sas, Eg0450fbdsq, 10k, 2.5 581310-001, 599476-002, Mbf2450rc, 581284-b21, 581284-s21;R$ 1.290,00
556;Dock Station Anker 563, USB-C, 10 Em 1;R$ 2.298,90
557;Hd Sas Sun Hitachi 146GB 10k 2.5 Polegadas - H101414scsun146g 0b22382;R$ 689,00
558;Hd Sas Hp 146GB 15k 2.5 Polegadas - Eh0146fcbvb Mk1401grrb 507129-010;R$ 859,90
559;Hd Hgst 600GB, Sas 2,5 10k - Huc109060css600 Pn 0b26071;R$ 830,50
560;Hd Sas Hp 146GB 10k 2.5 Polegadas- Dg146baajb 0b22390;R$ 490,00
561;Case Gaveta Orico, 2 HDS SATA SSD M.2 NGFF, USB-C 3.1, RAID 0, RAID 1;R$ 739,90
562;Case Orico, Para 15 HDS 2.5 e 3.5, 3 SSD M.2, Super Proteção, Prata - BSC-LSN15;R$ 479,90
563;Case De Gaveta Exbom CgHD-30 USB 3.0 Para HD 2.5 Sata Slim Externo;R$ 49,90
564;Hd 2.5 Polegadas, Seagate Barracuda, 2tb - St2000lm015;R$ 613,90
565;Caixa Dio 19Polegadas Evus  24fo Para Rack Preto Ev-dio24;R$ 387,67
566;HD Hewlett Packard-R0q59a, HPE SD 8TB, SAS 7.2k LFF;R$ 4.079,72
567;Storage Qnap Alpine  Al314 1.7ghz, Quad-core, 4GB, DDR3, 4 Baias Torre - Ts-431x3-4g;R$ 4.852,90
568;Ds416 Synology - Nas Storage Com 4 Baias Sem Hd´s;R$ 6.624,00
569;Hdd Hpe 2.4tb, Sas 12g, 10k Sff Ds Hd - 881457-b21;R$ 3.202,88
570;Case Externo Dex Dx-2531c Para HD SSD Note Pc USB C 3.1 Sata 2.5 Até 6 Gbps Cinza;R$ 92,90
571;Gaveta Externa Vipower Para HD 2.5 Sata, USB 2.0;R$ 95,52
572;Gaveta Magelei, Para, HD 2.5 Polegadas, USB 3.0;R$ 49,90
573;Fone De Ouvido Com Mic Elg Stream Fashion Series Vermelho 1m;R$ 37,90
574;Fone Sem Fio Neo Off, Branco, Estereo Intra Auricular, Bluetoot;R$ 114,90
575;Kit Trilho Telescópico Para Storage Asustor, 1U/2U - AS RAIL;R$ 847,60
576;SSD Goldenfir 120GB Sata;R$ 129,00
577;Storage Asustor Flashstor Fs6712x, Intel Celeron N5105, Quad-core 2.0ghz, 4gb So-dimm Ddr4;R$ 6.938,90
578;Storage Qnap Intel Celeron N5095 2.9ghz, 4 Núcleos, 8GB RAM, 2 Baias Torre - Ts-264-8g;R$ 3.805,90
579;Case 3.0 Kapbom, Para Hd 2,5, Transparente - Ka-1155;R$ 34,90
580;SSD Kingston 7.68TB, Dc600m, 2.5 Polegadas Sata 3 - Sedc600m/7680g;R$ 8.459,90
581;HD Seagate, 300GB, Savvio 15k.3 - St9300653ss;R$ 234,60
582;HD Western Digital, 1TB, 6 GBPS, 64MB Sata, Para DVR, NVR - Wd10pur;R$ 396,00
583;HD Western Digital, 1TB, Para DVR Intelbras, 1000 GBs;R$ 237,00
584;HD Dell, 600GB, Sas, 2.5 7yx58, 07yx58, St600mm0006, 10000u/min Sas 6gbps;R$ 699,20
585;HD Dell, 600GB, 10k 2.5, Sas Pn 8wp8w, 08wp8w, Huc106060css600;R$ 1.131,60
586;HD Sas Dell, 300GB, 2.5, 0f9kw8, F9kw8, Wd3002bktg, 32mb;R$ 1.850,00
587;HD Dell, 600GB, Sas, 05tfdd, 5tfdd, 10k, Sas 6gbps 2.5;R$ 690,00
588;HD Sas Dell, 600GB, 096g91, 96g91, 10000u/min, 32mb, Sas-2 Wd6001bkhg 2.5;R$ 1.048,80
589;HD Sas Dell, 300GB, 2.5, Gwfry, 0gwfry, 10k, 12 Gbps, Al15seb030ny;R$ 1.850,00
590;Hd Dell Sas 300GB, 10k 2.5 0cwhnn Cwhnn Wd3001bkhg-18d22v0;R$ 997,50
591;HD Sas Dell, 300GB, 10k, 2,5, 6g, 0745gc, 745gc, St9300605ss;R$ 1.200,00
592;Hd Sas Dell 1tb 3.5  0u738k, U738k, St31000424ss, 7.2k 6gbps;R$ 1.212,50
593;HD Dell Equallogic Sas, 600GB,  2,5, 033kfp, 33kfp, 10000u/min 128mb Sas-3 St600mm0088;R$ 1.324,80
594;HD Sas Dell, 300GB, 2.5, 15k, 06wc9d, 6wc9d, 128mb, Sas-2, St300mp0005;R$ 1.260,00
595;Hd Sas Dell 3.5 450GB, 15k.7 0h995n H995n St3450857ss;R$ 921,50
596;HD Dell, 300GB, 2.5, 2m5jk, 02m5jk, St300mm0078, 128mb Sas-3;R$ 1.750,00
597;HD Dell, 600GB, 0r72nv, R72nv, 2.5  Sas 10k, 6gb/s, 64mb, St9600205ss;R$ 901,60
598;HD Dell, 900GB, Sas 2.5, 04x1dr, 4x1dr, Sas 10000u/min 32mb, Wd9001bkhg;R$ 1.231,88
599;HD Dell Equallogic, 450GB, Sas, 3,5 15k, Pn 0rg5vk, Rg5vk, St3450857ss;R$ 1.775,60
600;HD Dell Equallogic, 450GB, Sas, 3,5 15k, Pn 0rg5vk, Rg5vk, St3450857ss;R$ 1.775,60
601;HD Externo Toshiba Canvio Basics, 4TB, USB 3.0, 480 MBIT/s, Preto fosco  -  HDTB540XK3CA;R$ 764,75
602;Hd  2tb Sata 3 32mb, 7200rpm 3,5 Polegadas - Hua722020ala330;R$ 343,17
603;Gaveta C3tech Ch-350cb, Para HD Externo 2.5, USB 3.0;R$ 64,94
604;HD Wd Sata 1TB, 64mb, 7200rpm - Blue 6gb/s;R$ 347,70
605;HD Seagate Ironwolf St4000vn006, 4TB Nas Sata, 5400RPM, 256MB Cache;R$ 1.115,99
606;Disco Rígido Hd 1t Tamanho De 3.5 Para Computador;R$ 308,90
607;HD Hp, 600GB, Sas 2.5, Eg0600fcspl, 689287-003, 507129-014, 652566-003;R$ 1.760,00
608;HD Sas Hp, 600GB, 15k Sas, 2,5 Eh0600jedhe, Gpn 759221-006, 765424-b21, 765424-s21, 765867-001;R$ 2.438,00
609;Gaveta HD Netapp, 3.5pol  - 111-00734+c0;R$ 149,02
610;Hd Seagate Notebook 1TB, 5.400rpm, 128MB Cache Sata Iii 2.5´ 6.0GB/s - St1000lm048;R$ 503,74
611;Gaveta Externa F3, Usb 2.0, HD 3.5, Preto - JC Cs3 5;R$ 88,90
612;Hd Seagate Skyhawk, Para Dvr 1TB, 5900 RPM, Sata 3 - St1000vx005;R$ 351,00
613;Hd Sata Seagate 4tb 5.9k 3.5  0vf3t3 Vf3t3 - St4000dm000;R$ 2.160,00
614;Hd Sas Hp 146GB 10k 2.5 Polegadas - Dg146abab4 St9146802ss;R$ 465,00
615;Hd Sas Hp 146GB 10k 2.5 - Dg0146farvu 518194-001;R$ 920,00
616;Hd Hp 1tb 7.2k 2.5 Sata, 6g 655710-b21 832510-001 655715-003 Mm1000gbkal St91000640ns;R$ 1.035,00
617;HD Hitachi, 600GB, Sas 2.5, 10k, Huc106060css600, 0b25659;R$ 699,00
618;HD Externo Seagate, 2TB, Expansion, USB 3.0 - Stea2000400;R$ 489,99
619;Memória Notebook Upgamer Up3200, 3200MHz, DDR4;R$ 123,67
620;HDD Western Digital Gold, 8TB, De Classe Empresarial, 256MB, SATA 3 - Wd8004fryz;R$ 3.392,51
621;HD Servidor Western Digital Gold 8tb - WD8004FRYZ-01VAEB0;R$ 1.664,61
622;HD Externo Seagate 18TB, 3.5, USB 3.0, Preto - STKP18000400;R$ 4.149,99
623;Case Externa Para Hd Sata 2.5, Usb 3.0, Gaveta Hd De Notebook;R$ 48,30
624;HD Externo 1TB, USB 3.0 Wd;R$ 392,40
625;HD Seagate Desk Sata2, 500GB, Rev St3500312cs;R$ 118,90
626;Hd Hp 10k 300GB 2.5 Eg0300fartt,  Mbd2300rc 507129-004 518011-002 518011-002 507284-001 507127-s21;R$ 1.250,00
627;HD Lacie 4TB 1BIG Dock Thunderbolt, 3 USB-C E 3.0 - STHS4000800;R$ 3.499,00
628;Hd Hp 300GB Sas 2,5 10k - Eg0300fblse;R$ 1.350,00
629;HD SSD Hp 3.2TB, Pcie X8 Mixed Use (mu) Half-height (hh) Digitally Signed Firmware (ds) Card - 879773-001;R$ 19.121,49
630;Case Para HD, Hoopson - CHD-004;R$ 107,91
631;Hd Seagate Enterprise 1tb Sas Servidor Dell/hp/lenovo/ibm;R$ 959,70
632;Fone De Ouvido Apple Airpods 2, Bluetooth 5.0, Branco - MV7N2AM/A;R$ 1.254,18
633;Case Hd Externo Lehmox Para, Sata 2.5hdd, Ley-06, Usb 3.0;R$ 44,99
634;Hd Sas Hp 146GB 10k 2.5 Polegadas - Eg0146fawhu St9146803ss;R$ 608,00
635;Hd 16TB Sata 3, 7200rpm, 256MB Cache, Seagate Skyhawk Ai Surveillance - St16000ve002;R$ 3.212,99
636;HD Seagate, 450GB, Cheetah, 15k.7, St3450857ss;R$ 630,00
637;Memória Kingston Fury Beast Para Intel Xmp, Rgb, 16GB, 4800mhz, DDR5, Cl38, Preto - Kf548c38bba-16;R$ 602,13
638;SSD Goldenfir 256GB;R$ 159,00
639;Storage Qnap Intel Atom C5125, 2.8GHZ, 8GB, DDR4, Rack 2u, 8 Baias;R$ 15.367,41
640;Case Fy Gaveta Hd Sata 2.5 Notebook, Usb 2.0, Externa;R$ 25,90
641;Hd Lacie 8tb 1big Dock Thunderbolt 3 USB-c E 3.0 - STHS8000800;R$ 5.699,00
642;Case Hd 2.5 Sata Exbom, USB 3.0;R$ 56,90
643;Case Fy Gaveta, para Hd Sata Externo 2.5 Usb, Notebook, Em Alumínio;R$ 36,90
644;Storage Seagate Exos X 2u12 16gb Ram 192tb (12x16tb) Rack 2u - D4835x000000da-01;R$ 78.749,99
645;Hd Seagate 1tb 3.5 Polegadas, Sata Iii 6GB/s;R$ 363,27
646;HD 18TB SAS Seagate Exos X18 Enterprise - ST18000NM004J;R$ 2.999,00
647;Storage Qnap 128GB, NAS, AMD Ryzen 7 3700X, 4.4 Ghz, UDIMM 4x32GB DDR4, 2x Portas 10GbE, SFP+, 12 Baias - TS-H1277XU-RP-3700X;R$ 49.286,06
648;Storage Nas Qnap Ts-h1290fx-7232p-64g Amd Epyc 7232p 3.2ghz 64GB Rdimm Ecc Ddr4 Ram 240TB Torre;R$ 47.647,50
649;Storage Nas Qnap Tvs-h1288x-w1250-16g Intel Xeon W-1250 3.3 Ghz 16GB Ddr4 Ecc Ram 8 Baias 160TB Torre;R$ 23.244,52
650;Caixa Dio 19 Polegadas Evus Ev-dio12 12fo Para Rack, Preto;R$ 387,67
651;Hd Wd Red Plus Nas 14tb, Para Servidor, 3.5 Polegadas, 5400rpm, 512mb, Sata 6GB/s - Wd140efgx;R$ 2.506,23
652;Storage Nas Qnap Ts-464u-8g, Intel Celeron N5095 2,9 Ghz, 8Gb, 4 Baias Rack Sem Hd;R$ 7.248,51
653;Kit Western Digital, 9 Discos Rígidos, 160GB, Memoria Interna;R$ 283,50
654;Storage Asustor As5404t, Intel Celeron N5105, Quad-core, 2.0ghz, 4GB, So-dimm, DDR4, 4 Baias Torre;R$ 5.276,90
655;Storage Qnap Ryzen V1500b 2.2ghz, 8GB, DDR4, 9 Baias Torre - Ts-h973ax-8g;R$ 8.500,00
656;Storage Qnap Ryzen 7 3700x 4,4 Ghz, 32GB, DDR4 Udimm Redundante, 12 Baias Rack 2u - Ts-h1277xu-rp-3700x;R$ 34.500,90
657;Storage Qnap Intel Pentium Gold G7400, 3.7ghz 2, Core, 8GB, DDR4, 4 Baias Torre - Tvs-h474-pt-8g;R$ 10.339,90
658;Kit Western Digital, 6 HDs, 160gb, Memoria Interna;R$ 198,00
659;Kit Western Digital, 4 HDs Interno, 160GB;R$ 139,00
660;Kit Western Digital, 4 HDs Interno, 160GB;R$ 139,00
661;Kit Western Digital, 10 HDs, 160GB, Interno;R$ 310,60
662;Kit Western Digital, 7 HDs Internos, 160GB;R$ 227,50
663;Storage Nas Qnap Tvs-472xt-i3-4g-au Intel Core I3-8100t 3.1 Ghz 4GB Ddr4 Ram 4 Baias 80TB Torre;R$ 13.612,10
664;Hd Toshiba, 1tb, Sata 3, 5700rpm, 3,5 Polegadas - Dt01aba100v;R$ 463,06
665;Storage Asustor Flashstor Fs6706t, Intel Celeron N5105 Quad-core, 2.0ghz, 4GB - So-dimm;R$ 4.175,90
666;HD Dell Equallogic, 600GB, 15k Sas Dpn, 0g6c6c, 12gbps, 2.5 St600mp0005;R$ 1.287,08
667;HD Dell, 300GB, H8dvc;R$ 550,00
668;HD Dell, 600GB, Sas, 0g76rf, G76rf, Huc109060css600, 10000u/min, 64mb Sas-2 2.5;R$ 1.315,60
669;HD Dell Equallogic, 600GB, 15k Sas 3.5, Ps4100, Ps4100xv, Ps4110xv, Ps6100, Ps6100xv, Ps6110xv, 00vx8j;R$ 2.116,00
670;HD Sas Dell Equallogic, 300GB, 15k, 2.5, 0877y3, 877y3, Ps6210, Ps6100, Ps4210, Ps4110;R$ 2.190,00
671;HD Sas Dell, 1.2TB, 10k, Hfj8d, 0hfj8d, 6g 2.5 Enterprise Plus Equallogic;R$ 2.650,00
672;Hd Sas Dell 10k 2.5 146GB, 0x829k X829k - St9146803ss;R$ 512,00
673;HD Dell Equallogic, 600GB, 2.5, 10k 6gbps Sas Hard Drive Hdd 0mhwn8 Mhwn8;R$ 1.518,00
674;Hd Dell 1tb 7200rpm Sata, Enterprise;R$ 625,50
675;Hd Interno Toshiba 4tb 3,5 Polegadas, S300 Surveillance - Hdwt140uzsvari;R$ 719,67
676;HD Externo Portátil Lacie 1TB Rugged, USB 3.0, Branco - STHG1000400-SP;R$ 526,16
677;HD Interno Seagate Exos X16, 16Tb Nas Sata 6Gb 7200rpm, 256Mb 512e 4kn 3.5 Polegadas - St16000nm000j;R$ 2.969,30
678;Gaveta Externa Para Hd Sata 2.5 Polegadas, Preta;R$ 35,59
679;Hd 1tb Surveillance 6gbps, 32mb - Dt01aba100v;R$ 403,16
680;Hd 1tb Surveillance 6gbps, 32mb - Dt01aba100v;R$ 403,16
681;SSD 480GB, Western Digital Green - Wds480g3g0a;R$ 203,62
682;HD Externo Seagate 2TB Game Drive PS4 Avengers Thor - STGD2000106;R$ 1.464,55
683;HD Externo Portátil Seagate 2TB Avengers Hulk, PS4, USB 3.0 - 2HJAA7-570 STGD2000105;R$ 1.209,55
684;HD 1TB Hp Midline Sas, 7200 Rpm, 6gb/sec Transfer Rate 3.5-inch Large Form Factor (lff) - 743402-001;R$ 4.350,74
685;HD Western Digital 8TB Red, NAS, 7200RPM, 256MB, 3.5p, SATA, 6GB/s - Wd80efbx-68azzn0;R$ 3.990,00
686;HD Seagate  2TB Skyhawk St2000vx015 Multi - GS0412;R$ 659,90
687;Case Para HD Externo Evolut - EO1200;R$ 61,84
688;HD Hp 6TB, Sas 12 Gb/s Transfer Rate Interface, 7200 Rpm, 3.5Polegadas, (lff) Midline (mdl) 512e Format Digitally Signed Firmware (ds) Smartdrive Carrier (sc) - 862140-001;R$ 8.248,67
689;Hd Sata Seagate 1tb 7.2k 3.5 Polegadas - St31000524as;R$ 384,12
690;Hd Sas Hp 146GB 10k 2.5 Polegadas - Dg146babcf 460850-002;R$ 480,00
691;HD Hp, 300GB, Sas 2,5, Eh0300jdyth, 759221-002, 15k, 12gbps, 748385-001, 748385-001, Huc156030css20, 0b31343, 759208-b21;R$ 1.430,00
692;Storage Qnap 32GB, NAS, Intel Xeon W-1250, 4.7Ghz , ECC, UDIMM DDR4, 12 Baias - TVS-H1688X-W1250-32G;R$ 44.730,00
693;Storage Nas Qnap Tvs-h874-i5-32g, Intel Core I5-12400 4,4 Ghz, 64Gb (2×32Gb), 8 Baias - Torre Sem Hd;R$ 24.808,41
694;HD Sas 450GB, 2.5 Ultrastar C10k600, Hitachi Huc106045css600, 10k RPM, 64mb, Cache 6.0gbps  0b25646;R$ 980,00
695;Seagate Exos 15e900 Enterprise 15k St600mp0006 / St600mp0016 600gb, 2.5 Sas12g 15000 Rpm, 128mb Cache;R$ 1.370,80
696;HD Sas Hp, 300GB, 2.5, Eg000300jwsjp, 876936-003, 873008-s21, 873008-b21, 873034-001, 128mb, Sas-3;R$ 2.150,00
697;Dock Station Orico, SATA 2.5 E 3.5, Com 2 Entradas, USB3.0 TIPO-B, Clone Off-line, Preto  - 6528US3-C;R$ 549,90
698;HD Sas, 600GB, 2.5 Huc156060css204, Ultrastar C15k600, 15k Sas 12gb/s 2.5  0b31334;R$ 1.230,00
699;HD Hgst, 600GB, Sas 2,5 10k  - Huc109060css600;R$ 890,00
700;HD Western Digital 1TB, 5400RPM, 6GB/s, 2.5p, SATA III - Wd10spzx;R$ 458,10
701;Gaveta Externa Dex Case, Para HD 2.5 SATA 3.0 - Dx-2530;R$ 59,90
702;Hd Seagate 4tb Exos 7e10 7200 Rpm St4000nm024b;R$ 1.799,00
703;Gaveta Magelei, Para, HD 2.5 Polegadas, USB 2.0;R$ 36,90
704;HD Toshiba 1TB Surveillance S300, 5400 RPM, SATA - Hdwv110uzsva;R$ 396,00
705;Case Exbom Hd 2.5, Usb 3.0 - CgHD-30;R$ 59,90
706;Hd 3tb Western Digital Purple Surveillance, Sata Iii 6GB/s, Cache 256mb, 3.5 Polegadas - Wd33purz;R$ 730,41
707;Suporte Elg Tipo Prateleira Para Conversor - Ace08s.;R$ 32,90
708;Hdd Blue Western Digital Not, 500GB, Sata 2,5 Polegadas;R$ 158,51
709;Hd Sas Hitachi Sun 146GB, 10k 2.5 0b24178 - H103014scsun146g;R$ 435,00
710;Hd 3,5 Polegadas, Westerndigital Purple Pro, 22tb, Sata Iii, 512mb;R$ 6.539,90
711;Hd 4TB Western Digital,Nas Sata,5400rpm,256mb Cache,Red Plus - Wd40efpx;R$ 854,99
712;SSD M.2 Corsair Mp600 Pro Lpx 1tb / Nvme Pci-exp Gen4 - (f1000gbmp600plp);R$ 894,67
713;Storage Nas Qnap TS-464U-RP-8G , Intel Celeron N5095 2.9GHZ, 8GB, DDR4, 4 BAIAS, 2.5GBE - PCI-E  Rack 1U (sem Discos);R$ 11.608,00
714;Storage Qnap Intel Atom C5125 2.8ghz, 8 Core, 8GB, DDR4, 8 Baias Rack 2u - Ts-855eu-8g;R$ 13.802,90
715;Storage Asustor As5402t Intel Celeron N5105, Quad-core 2.0ghz, 4GB, So-dimm, DDR4, 2 Baias Torre;R$ 35.000,00
716;Hd SSD Nvme M2 Hikvision 128GB - HS-SSD-E1000N;R$ 105,89
717;Cabo De Forca Feasso, Sata, 15 cm;R$ 5,90
718;Disco Rígido Hpe 2.4tb Sas 10k Sff Bc 512e Mv Hdd - P28352-b21;R$ 3.709,29
719;Hd 3,5 Polegadas, Westerndigital Red Plus, 8tb, Sata Iii, 128mb;R$ 2.069,90
720;Storage Qnap Marvell Octeon Tx2 4, Core 2,2 Ghz, 4GB, DDR4 Sodimm, 4 Baias Rack 1u - Ts-435xeu-4g-us;R$ 55.000,00
721;HD Externo Western Digital 1TB, USB 3.0, Elements, Portatil 2.5;R$ 499,90
722;Kit Disco Rígido Interno Western Digital, 8 HDs, 160GB;R$ 256,00
723;Kit Western Digital, 2 HDs, 160GB De Memoria Interna;R$ 76,00
724;Kit Disco Rígido Interno Western Digital, 3 HDs, 160GB;R$ 109,00
725;Storage Qnap 4GB Annapurnalabs Alpine AL324, NAS, 1.7Ghz, UDIMM DDR4, 2x 10GbE, SFP+, 12 Baias - TS-1232PXU-RP-4G-US;R$ 12.545,91
726;Dock Station Para 2 Hds Sata + 1 Hd Ide, 2.5 Polegadas, 3.5 Polegadas, USB 3.0 - Jc-doc893u3 F3;R$ 204,00
727;HD Dell Sas, 500GB, 0r734k, R734k, St9500430ss, 7200u/min, 16mb Sas-2;R$ 1.350,00
728;HD Sas Dell 3.5 1tb 7.2k 6gbps 0740yx 740yx St1000nm0001;R$ 1.250,00
729;HD Dell Sas, 450GB, 3,5, 0x163k, X163k, 15k 6g, St3450757ss, 9pw066-250;R$ 809,60
730;HD Dell Sas, 300GB, 2.5 0740y7, 740y7,  10k 6g Mbf2300rc;R$ 810,00
731;HD Dell Equallogic, 600GB, Sas 2.5, 10k, 6 Gbps, Sas Hd 0g11x0, G11x0, St9600204ss;R$ 1.518,00
732;HD Dell Sas, 300GB, Yp778, 0yp778, St3300656ss, 15k, 3g 3.5Polegadas Lff;R$ 919,08
733;HD Dell Sas, 300GB, 0u709k, U709k, 2,5, Huc103030css600, 0b24191;R$ 1.790,00
734;HD Sas Dell, 600GB, 2.5 0wpjy9, Wpjy9, Al13sxl600n, 15000u/min, 64mb;R$ 1.499,60
735;HD Sas Dell Equallogic, 300GB, 2.5, 10k, 0w6j6v, W6j6v, St9300605ss;R$ 1.850,00
736;HD Dell, 600GB, Sas 2.5, 0c5r62, C5r62, Wd6000bkhg, 10000u/min 32mb Sas-2;R$ 1.062,60
737;HD Sas Dell, 300GB, 2.5, 07fjw4, 7fjw4, St300mp0005, 15k, 12gbps, 128mb;R$ 950,00
738;Hd Seagate 4tb Skyhawk Surveillance, 3.5Polegadas Sata 3 5400rpm - St4000vx016;R$ 739,26
739;"Case Para Hd, 2.5"", Usb 3.0, Transparente";R$ 49,90
740;Hd 3,5 Polegadas, Western digital Purple Pro, 14tb, Sata Iii, 512mb Cache;R$ 3.829,90
741;Hd Seagate Skyhawk 1tb, P/ Seguranca Vigilancia, Dvr - St1000vx013;R$ 398,97
742;Disco Rígido Hpe 1tb, Sata 7.2k Sff Bc Hdd - P28610-b21;R$ 2.685,45
743;"Case Externo Para HD 2.5"", Com USB 3.0, Preto - CHDA-300";R$ 64,03
