ID;Descrição;Preço em R$
470;Placa Mãe Gigabyte B760 GAMING X AX (rev. 1.0), LGA 1700, Wifi, DDR4;R$ ----
471;Placa Mãe NZXT N5 Z690, Intel Z690, ATX, DDR4, Wifi, Bluetooth, Preto - N5-Z69XT-B1;R$ ----
472;Placa Mãe Asus Prime Z690-P Wi-Fi, Intel 1700 Z690, DDR5, ATX;R$ ----
473;Placa Mãe Gigabyte Z590M, Intel LGA 1200, Micro ATX, DDR4, RGB Fusion 2.0, (rev. 1.0);R$ ----
474;Placa Mãe Asus TUF Gaming X570-Plus/BR, AMD AM4, ATX, DDR4;R$ ----
475;Placa Mãe Gigabyte Z690M Aorus Elite, Intel LGA 1700, mATX, DDR4, M.2 NVMe, (rev. 1.0);R$ ----
476;Placa Mãe Gigabyte B560M Aorus Elite, LGA 1200, Micro ATX, DDR4, (rev. 1.0);R$ ----
477;Placa Mãe Gigabyte B450M DS3H, AMD, mATX, DDR4;R$ ----
478;Placa Mãe Asus Rog Crosshair X670E Gene, AMD X670, AM5, DDR5, Wi-Fi - 90MB1B80-M0EAY0;R$ ----
479;Placa Mãe Galax B550M EX, AMD AM4, M-ATX, DDR4;R$ ----
480;Placa-Mãe ASRock Z690 Steel Legend/D5, Intel LGA 1700, ATX, DDR5, M.2 NVMe - Z690 Steel Legend/D5;R$ ----
481;Placa Mãe Gigabyte H410M H, Intel LGA 1200, Micro ATX, DDR4;R$ ----
482;Placa Mãe Asus TUF Gaming B450M-Pro II, AMD AM4, mATX, DDR4;R$ ----
483;Placa Mãe NZXT N5 Z690, Intel Z690, ATX, DDR4, Wifi, Bluetooth, Branco - N5-Z69XT-W1;R$ ----
484;Placa Mãe Gigabyte A520M H, AMD A520, mATX, DDR4, (rev. 1.0);R$ ----
485;Placa Mãe Asus Rog Strix X670E-A Gaming Wi-Fi, AMD X670, AM5, DDR5 - 90MB1BM0-M0EAY0;R$ ----
486;Placa Mãe Asus TUF GAMING H770-PRO WIFI, Intel, ATX, DDR5, Wi-Fi, Bluetooth - 90MB1D50-M0EAY0;R$ ----
487;Placa Mãe Z790-P MSI PRO, Intel LGA 1700, ATX, DDR4 - PRO Z790-P DDR4;R$ ----
488;Placa Mãe Gigabyte H610M (rev. 1.0), Intel LGA1700, H610, DDR4, mATX - H610M H DDR4;R$ ----
489;Placa Mãe Gigabyte Z690 Aorus Elite AX, Intel LGA 1700, ATX, DDR4, M.2 NVMe, Wi-Fi, (rev. 1.0);R$ ----
490;Placa Mãe Gigabyte H610M S2H, Intel LGA1700, Micro ATX, DDR4, (rev. 1.1);R$ ----
491;Placa Mãe Gigabyte GA-A320M-H, AMD AM4, mATX, DDR4, (rev. 1.2);R$ ----
492;Placa Mãe Gigabyte B550M H, AMD AM4, Micro ATX, DDR4;R$ ----
493;Placa Mae ASRock B660M-HDV, Intel LGA 1700, ATX, DDR4, M.2 NVMe - B660M-HDV;R$ ----
494;Placa Mãe MSI PRO H610M-B DDR4, LGA1700, mATX, DDR4;R$ ----
495;Placa Mãe Asus TUF Gaming B660M-PLUS D4, Intel LGA 1700, mATX, DDR4, RGB;R$ ----
496;Placa Mãe B650 MSI MAG Tomahawk Wi-Fi, AMD AM5, ATX, DDR5 - MAG B650 TOMAHAWK WIFI;R$ ----
497;Placa Mãe Asus ROG Strix Z790-E Gaming Wi-Fi, Intel LGA1700 Z790, ATX, DDR5 - 90MB1CL0-M0EAY0;R$ ----
498;Placa Mãe MSI MAG B550 Tomahawk, AMD AM4, ATX, DDR4;R$ ----
499;Placa Mãe Asus Prime H510M-E, Intel LGA 1200, microATX, DDR4;R$ ----
500;Placa Mãe Asus ROG Strix Z690-A Gaming Wi-Fi D4, Intel 1700 Z690, DDR4, ATX, RGB, Wi-Fi, Bluetooth;R$ ----
501;Placa Mãe Asus TUF Gaming B460M-Plus, Intel LGA1200, mATX, DDR4;R$ ----
502;Placa Mãe MSI B560M-A PRO, Intel LGA 1200, Intel B560, mATX, DDR4;R$ ----
503;Placa Mãe Gigabyte H310M M.2, Intel LGA 1151, mATX, DDR4;R$ ----
504;Placa Mãe MSI MAG B660M Bazooka, Intel LGA 1700, mATX, DDR4 - MAG B660M BAZOOKA DDR4;R$ ----
505;Placa Mãe Gigabyte Z790 Aourus Master, Intel LGA 1700, E-ATX, DDR5, Wi-Fi, Bluetooth  - Z790 AORUS MASTER;R$ ----
506;Placa-Mãe Asus TUF Gaming, AMD AM4, ATX, DDR4, USB 3.1, Slot M.2 - X570-PLUS/BR;R$ ----
507;Placa Mãe Gigabyte B660M DS3H AX, Intel LGA 1700, mATX, DDR4, M.2 NVME, Wi-Fi;R$ ----
508;Placa Mãe Duex B550M, AMD AM4, mATX, DDR4 - DX B550ZG M2;R$ ----
509;Placa Mae Asus ROG Strix X670E-F Gaming Wi-Fi, AMD X670, AM5, DDR5 - 90MB1BA0-M0EAY0;R$ ----
510;Placa Mãe MSI H310M Pro-VDH Plus, Intel LGA 1151, m-ATX, DDR4;R$ ----
511;Placa Mãe ASRock B560M-HDV, Intel LGA 1200, Micro ATX, DDR4;R$ ----
512;Placa Mãe Asus Prime B550M-K, AMD AM4, mATX, DDR4;R$ ----
513;Placa Mãe Asus Prime H510M-A, Intel Socket LGA1200, microATX, DDR4;R$ ----
514;Placa Mãe Asus Prime B760M-A Wi-Fi, Intel LGA 1700, mATX, D4,DDR4, Wi-Fi - 90MB1CX0-M0EAY0;R$ ----
515;Placa Mãe Asus TUF Gaming H310M-Plus/BR, Intel LGA 1151, mATX, DDR4;R$ ----
516;Placa Mãe MSI Bazooka, Intel LGA 1200, mATX, DDR4 - MAG B560M BAZOOKA;R$ ----
517;Placa Mãe Asus ROG Crosshair VIII Hero Wi-Fi, AMD AM4, ATX, DDR4;R$ ----
518;Placa Mãe ASRock H510M-HVS, Intel LGA1200, mATX, DDR4 (rev. 2.0);R$ ----
519;Placa Mãe Goldentec H81M SQBOX, Intel LGA 1150, Micro ATX, DDR3 - 43765;R$ ----
520;Placa Mãe MSI Mag B760 Tomahawk, Intel LGA 1700, ATX, DDR4, Wi-Fi, Bluetooth - MAG B760 TOMAHAWK WIFI DDR4;R$ ----
521;Placa Mãe Asus ROG STRIX B760-G GAMING WIFI, Intel, mATX, DDR5, Wi-Fi, Bluetooth - 90MB1EQ0-M0EAY0;R$ ----
522;Placa Mãe Gigabyte Z690 Aorus Ultra, Intel LGA 1700, ATX, DDR5, M.2 NVME, Wi-Fi (rev. 1.0);R$ ----
523;Placa Mãe Gigabyte AORUS Z790 XTREME X, Intel, E-ATX, DDR5, RGB, Wi-Fi, Bluetooth - Z790 AORUS XTREME X;R$ ----
524;Placa Mãe ASRock A320M-HD R4, AMD AM4, Micro ATX, DDR4;R$ ----
525;Placa Mãe Asus ROG Strix B660-A Gaming Wi-Fi D4, Intel LGA 1700 B660, ATX, DDR4;R$ ----
526;Placa-Mãe ASRock Z690 Phantom Gaming 4/D5, Intel LGA 1700, ATX, DDR5, M.2 NVMe - Z690 Phantom Gaming 4/D5;R$ ----
527;Placa Mãe Asus ROG Strix B650-A Gaming Wi-Fi, AMD AM5 B650, ATX, DDR5, Wi-Fi - 90MB1BP0-M0EAY0;R$ ----
528;Placa Mãe Asus Prime H570M-PLUS, Intel Socket LGA1200, microATX, DDR4;R$ ----
529;Placa Mãe MSI, Intel LGA 1700, mATX, DDR4 - PRO B660M-P DDR4;R$ ----
530;Placa Mãe NZXT N7 B550, AMD AM4, ATX, DDR4, Wi-Fi, Bluetooth, Branco - N7-B55XT-W1;R$ ----
531;Placa Mãe Asus Rog Strix X670E-E Gaming Wi-Fi, AMD X670, AM5, DDR5 - 90MB1BR0-M0EAY0;R$ ----
532;Placa Mãe Gigabyte Z490M Gaming X, Intel LGA 1200, mATX, DDR4;R$ ----
533;Placa Mãe Aorus B550M Pro-P, AMD B550, Micro ATX, DDR4 (rev. 1.0);R$ ----
534;Placa Mãe Galax B550M, AMD AM4, M-ATX, DDR4;R$ ----
535;Placa Mãe Asus TUF Gaming B650-Plus Wi-Fi, AMD AM5 B650, ATX, DDR5, Wi-Fi - 90MB1BZ0-M0EAY0;R$ ----
536;Placa Mãe Asus Prime X670E-Pro Wi-Fi, AMD X670, AM5, DDR5 - 90MB1BL0-M0EAY0;R$ ----
537;Placa Mãe Asus ROG Strix Z590-E Gamimg Wi-Fi, Intel LGA1200, ATX, DDR4, RGB Aura Sync;R$ ----
538;Placa-Mãe Gigabyte X670 Aorus Elite Ax, AMD Am5, ATX, DDR5;R$ ----
539;Placa Mãe Gigabyte Z590 Vision D, Intel LGA1200, ATX, DDR4, M.2 NVME, Wi-Fi, Bluetooth, (rev. 1.0);R$ ----
540;Placa Mãe Gigabyte Z590 UD, Intel LGA 1200, ATX, DDR4, M.2 NVMe, (rev. 1.0);R$ ----
541;Placa Mãe Gigabyte B660 A Master, Intel LGA 1700, ATX, DDR4, M.2 NVME, Wi-Fi;R$ ----
542;Placa Mãe Gigabyte X570S Aorus Elite AX, AMD AM4, ATX, DDR4, LED RGB, Wi-Fi, Bluetooth, (rev. 1.1);R$ ----
543;Placa Mãe ASRock B550M Pro4, AMD AM4, Micro ATX, DDR4;R$ ----
544;Placa Mãe Gigabyte B560M Gaming HD, Intel LGA 1200, Micro ATX, RGB, (rev. 1.0);R$ ----
545;Placa Mãe Asus TUF Gaming B660-PLUS Wi-Fi D4, Intel LGA 1700 B660, ATX, DDR4;R$ ----
546;Placa Mãe ASRock B560M Pro4, Intel LGA 1200, Micro ATX, DDR4;R$ ----
547;Placa Mãe Asus TUF GAMING B560M-PLUS WIFI, Intel LGA1200, microATX, DDR4 - 90MB1770-M0EAY0;R$ ----
548;Placa Mãe Gigabyte Z690 Aorus Pro, Intel LGA 1700, ATX, DDR5, M.2 NVME, (rev. 1.0);R$ ----
549;Placa Mãe Gigabyte X570S Aorus Elite, AMD AM4, ATX, DDR4, LED RGB, (rev. 1.0);R$ ----
550;Placa Mãe Asus ROG Strix Z690-F Gaming Wi-Fi, Intel 1700, DDR5, ATX, RGB, Wi-Fi, Bluetooth;R$ ----
551;Placa Mãe Asus Prime B450M Gaming/BR, AMD AM4, mATX, DDR4;R$ ----
552;Placa Mãe Gigabyte B560M Aorus Pro, Intel LGA1200, Micro ATX, DDR4, RGB, (rev. 1.0);R$ ----
553;Placa Mãe MSI MEG Z590 Unify, Intel LGA 1200, ATX, DDR4, Wi-Fi;R$ ----
554;Placa Mãe MSI MAG B550M Bazooka, AMD AM4, mATX, DDR4;R$ ----
555;Placa Mãe Gigabyte B660M Aorus PRO, Intel LGA1700, DDR5, mATX, (rev. 1.0);R$ ----
556;Placa Mãe ASRock B550 Pro4, AMD AM4, ATX, DDR4;R$ ----
557;Placa Mãe Asus TUF GAMING A620M-PLUS WIFI, AMD AM5, mATX, DDR5, Wi-Fi, Bluetooth - 90MB1F00-M0EAY0;R$ ----
558;Placa Mãe Asus Prime Z690-P D4, Intel LGA 1700, ATX, DDR4;R$ ----
559;Placa Mãe MSI MAG Z490 Tomahawk, Intel LGA 1200, ATX, DDR4;R$ ----
560;Placa Mãe Gigabyte B450M S2H, AM4, mATX, DDR4;R$ ----
561;Placa Mãe Asus Prime H670 Plus D4, LGC 1700 H670, ATX, DDR4;R$ ----
562;Placa Mãe Gigabyte Z690 Aorus Elite, Intel LGA 1700, ATX, DDR5, M.2 NVMe;R$ ----
563;Placa Mãe Asus TUF Gaming Z590-PLUS Wi-Fi, Intel Z590 LGA1200, DDR4, ATX;R$ ----
564;Placa Mãe Asus Prime A320M-K/BR, AMD AM4, mATX, DDR4;R$ ----
565;Placa Mãe Gigabyte Z390 M Gaming (rev. 1.0), Intel LGA 1151, mATX, DDR4;R$ ----
566;Placa Mãe Gigabyte Aorus B360M Aorus Gaming 3, Intel LGA 1151, mATX, DDR4;R$ ----
567;Placa Mãe MSI H510M-A PRO, Intel LGA1200, mATX, DDR4;R$ ----
568;Placa Mãe Asus TUF Gaming H670-PRO Wi-Fi D4, LGA 1700 H670, ATX, DDR4;R$ ----
569;Placa Mãe Aorus B550 Elite V2, AMD B550, ATX, DDR4, (rev. 1.0);R$ ----
570;Placa Mãe Asus ROG MAXIMUS Z690 HERO, Intel 1700 Z690, DDR5, ATX;R$ ----
571;Placa Mãe Gigabyte Z590 Aorus Elite, LGA 1200, ATX, DDR4, (rev. 1.0);R$ ----
572;Placa Mãe Gigabyte B660M A PRO AX, Intel LGA 1700, mATX, DDR4, M.2 NVME, Wi-Fi;R$ ----
573;Placa Mãe Gigabyte Z690 Aero D, Intel LGA 1700, ATX, DDR5, M.2 NVME, Wi-Fi, (rev. 1.0);R$ ----
574;Placa Mãe H61 Bluecase Bmbh61-g2hg-m2 10/100/1000, Com Slot M2;R$ ----
575;Placa Mãe ASRock A320M-HD, AMD AM4, mATX, DDR4;R$ ----
576;Placa Mãe Asus EX-A320M-Gaming, AMD AM4, mATX, DDR4;R$ ----
577;Placa Mãe Asus TUF B360M-Plus Gaming/BR, Intel LGA 1151, mATX, DDR4;R$ ----
578;Placa Mãe Asus ROG Strix B450-F Gaming, AMD AM4, ATX, DDR4;R$ ----
579;Placa Mãe Asus Prime B450M-A, AMD AM4, mATX, DDR4;R$ ----
580;Placa Mãe Gigabyte Aorus B450 Aorus Pro Wi-Fi, AMD AM4, ATX, DDR4;R$ ----
581;Placa Mãe Asus B150M-C D3/BR, Intel LGA1151, mATX, DDR3;R$ ----
582;Placa Mãe ASRock B450 Gaming K4, AMD AM4, ATX, DDR4;R$ ----
583;Placa Mãe Asus TUF B450M-Plus Gaming, AMD AM4, mATX, DDR4;R$ ----
584;Placa-Mãe Asus TUF B450-Plus Gaming, AMD AM4, ATX, DDR4;R$ ----
585;Placa Mãe Gigabyte Aorus B450 Aorus Pro, AMD AM4, ATX, DDR4;R$ ----
586;Placa Mãe Gigabyte Aorus B450 Aorus Elite, AMD ATX, DDR4;R$ ----
587;Placa Mãe Gigabyte H310M H 2.0, Intel LGA 1151, mATX, DDR4, (rev. 1.0);R$ ----
588;Placa Mãe Gigabyte H310M DS2 2.0, Intel LGA 1151, mATX, DDR4;R$ ----
589;Placa Mãe Gigabyte GA-AB350M-DS3H V2, AMD AM4, mATX, DDR4;R$ ----
590;Placa Mãe Gigabyte H310M M.2 2.0, Intel LGA 1151, mATX, DDR4;R$ ----
591;Placa Mãe Asrock X570 PRO4, AMD AM4, ATX, DDR4;R$ ----
592;Placa Mãe Asrock X570 Phantom Gaming 4, AMD AM4, ATX, DDR4;R$ ----
593;Placa Mãe Asrock ASRock X570 Steel Legend, AMD AM4, ATX, DDR4;R$ ----
594;Placa Mãe Asus EX-B365M-V5, Intel LGA 1151, mATX, DDR4;R$ ----
595;Placa Mãe Gigabyte Aorus X570 Aorus Ultra, AMD AM4, ATX, DDR4;R$ ----
596;Placa Mãe Gigabyte Aorus X570 Aorus Elite, AMD AM4, ATX, DDR4;R$ ----
597;Placa Mãe Gigabyte Aorus X570 Aorus Pro Wi-Fi, AMD AM4, ATX, DDR4, (rev 1.0);R$ ----
598;Placa Mãe Gigabyte X570 Gaming X, AMD AM4, ATX, DDR4;R$ ----
599;Placa Mãe Gigabyte H310M S2P 2.0, Intel LGA 1151, mATX, DDR4;R$ ----
600;Placa Mãe MSI B365M PRO-VDH, Intel LGA-1151, mATX, DDR4;R$ ----
601;Placa Mãe Gigabyte B365M DS3H, Intel LGA 1151, mATX, DDR4;R$ ----
602;Placa Mãe Gigabyte B450 Gaming X, AM4, ATX, DDR4;R$ ----
603;Placa Mãe Gigabyte Aorus X570 Aorus Pro, AM4, ATX, DDR4;R$ ----
604;Placa Mãe ASRock X570 Extreme4, AMD AM4, ATX, DDR4;R$ ----
605;Placa Mãe ASRock X570 Phantom Gaming 4S, AMD AM4, ATX, DDR4;R$ ----
606;Placa Mãe Asus TUF Gaming Z490-Plus Wi-Fi, Intel LGA 1200, ATX, DDR4;R$ ----
607;Placa Mãe Asus Prime Z490-P, Intel LGA 1200, ATX, DDR4;R$ ----
608;Placa Mãe Asus Prime Z490M-Plus, Intel LGA 1200, mATX, DDR4;R$ ----
609;Placa Mãe ASRock B365M Pro4-F, Intel LGA1151, mATX, DDR4;R$ ----
610;Placa Mãe Gigabyte Aorus Z490 Aorus Ultra, Intel LGA1200, ATX, DDR4, (rev 1.0);R$ ----
611;Placa Mãe Gigabyte Aorus Z490 Aorus Elite, Intel LGA 1200, ATX, DDR4;R$ ----
612;Placa Mãe Gigabyte Aorus Z490 Aorus Elite AC, Intel LGA 1200, ATX, DDR4;R$ ----
613;Placa Mãe Gigabyte Z490 Gaming X, Intel LGA 1200, ATX, DDR4;R$ ----
614;Placa Mãe Gigabyte Aorus Z490 Aorus PRO AX, Intel LGA 1200, ATX, DDR4;R$ ----
615;Placa Mãe Gigabyte Z490 Vision D, Intel LGA 1200, ATX, DDR4;R$ ----
616;Placa Mãe Gigabyte Z490 Vision G, Intel LGA 1200, ATX, DDR4;R$ ----
617;Placa Mãe Gigabyte Z490M, Intel LGA 1200, mATX, DDR4;R$ ----
618;Placa Mãe Gigabyte Z490 UD, Intel LGA 1200, ATX, DDR4;R$ ----
619;Placa Mãe Asus Prime H410M-A, Intel LGA 1200, mATX, DDR4;R$ ----
620;Placa Mãe Asus EX-B460M-V5, Intel LGA 1200, mATX, DDR4;R$ ----
621;Placa Mãe Asus ROG Strix B460-F Gaming, Intel LGA 1200, ATX, DDR4;R$ ----
622;Placa Mãe Asus ROG Strix B460-H Gaming, Intel LGA 1200, ATX, DDR4;R$ ----
623;Placa Mãe Asus ROG Strix B460-G Gaming, Intel LGA 1200, mATX, DDR4;R$ ----
624;Placa Mãe Asus ROG Maximus XII Extreme, Intel LGA 1200, eATX, DDR4;R$ ----
625;Placa Mãe Asus ROG Maximus XII Formula, Intel LGA 1200, ATX, DDR4;R$ ----
626;Placa Mãe Asus ROG Maximus XII Hero Wi-Fi, Intel LGA 1200, ATX, DDR4;R$ ----
627;Placa Mãe Asus ROG Strix Z490-F Gaming, Intel LGA 1200, ATX, DDR4;R$ ----
628;Placa Mãe Asus ROG Strix Z490-A Gaming, Intel LGA 1200, ATX, DDR4;R$ ----
629;Placa Mãe Asus ROG Strix Z490-G Gaming Wi-Fi, Intel LGA 1200, mATX, DDR4;R$ ----
630;Placa Mãe Asus Prime Z490-A, Intel LGA 1200, ATX, DDR4;R$ ----
631;Placa Mãe Asus ROG Strix Z490-H Gaming, Intel LGA 1200, ATX, DDR4;R$ ----
632;Placa Mãe MSI MEG Z490 Ace, Intel LGA 1200, ATX, DDR4;R$ ----
633;Placa Mãe MSI MPG Z490 Gaming Carbon Wi-Fi, Intel LGA 1200, ATX, DDR4;R$ ----
634;Placa Mãe Asus ROG STRIX Z490-G Gaming, Intel LGA 1200, mATX, DDR4;R$ ----
635;Placa Mãe Asus TUF Gaming B460M-Plus Wi-Fi, Intel LGA 1200, mATX, DDR4;R$ ----
636;Placa Mãe ASRock Z490 Taichi, Intel LGA 1200, ATX, DDR4;R$ ----
637;Placa Mãe ASRock Z490 PG Velocita, Intel LGA 1200, ATX, DDR4;R$ ----
638;Placa Mãe ASRock Z490 Steel Legend, Intel LGA 1200, ATX, DDR4 - 90-MXBC10-A0UAYZ;R$ ----
639;Placa Mãe ASRock Z490 Phantom Gaming 4, Intel LGA 1200, ATX, DDR4 - 90-MXBC60-A0UAYZ;R$ ----
640;Placa Mãe ASRock B460 Phantom Gaming 4, Intel LGA 1200, ATX, DDR4;R$ ----
641;Placa Mãe ASRock B460M-HDV, Intel LGA 1200, Micro ATX, DDR4;R$ ----
642;Placa Mãe Gigabyte B460 HD3, Intel LGA 1200, ATX, DDR4;R$ ----
643;Placa Mãe Aorus B460M Aorus Pro, Intel LGA 1200, mATX, DDR4;R$ ----
644;Placa Mãe Gigabyte B460M D3H, Intel LGA 1200, mATX, DDR4;R$ ----
645;Placa Mãe Gigabyte B460M DS3H, Intel LGA 1200, mATX, DDR4;R$ ----
646;Placa Mãe Gigabyte B460M Gaming HD, Intel LGA 1200, mATX, DDR4;R$ ----
647;Placa Mãe Asus TUF Gaming B550-Plus, AMD AM4, ATX, DDR4;R$ ----
648;Placa Mãe Asus TUF Gaming B550M-Plus Wi-Fi, AMD AM4, mATX, DDR4;R$ ----
649;Placa Mãe Asus Prime B550M-A Wi-Fi, AMD AM4, mATX, DDR4;R$ ----
650;Placa Mãe Asus Prime B460M-A, Intel LGA 1200, mATX, DDR4;R$ ----
651;Placa Mãe MSI MAG B460 Tomahawk, Intel LGA 1200, ATX, DDR4;R$ ----
652;Placa Mãe Gigabyte H470 Aorus Pro AX, Intel LGA1200, ATX, DDR4;R$ ----
653;Placa Mãe Gigabyte B460 Aorus Pro AC, Intel LGA1200, ATX, DDR4;R$ ----
654;Placa Mãe Gigabyte B550M S2H, AMD AM4, Micro ATX, DDR4;R$ ----
655;Placa Mãe Gigabyte B450M DS3H Wi-Fi, AMD AM4, Micro ATX, DDR4;R$ ----
656;Placa Mãe Gigabyte B450M H, AMD AM4, Micro ATX, DDR4;R$ ----
657;Placa Mãe ASRock Z490 Pro4, Intel LGA1200, ATX, DDR4;R$ ----
658;Placa Mãe ASRock B460M Steel Legend, Intel LGA1200, Micro ATX, DDR4;R$ ----
659;Placa Mãe ASRock B550 Steel Legend, AMD AM4, ATX, DDR4;R$ ----
660;Placa Mãe ASRock B550M Steel Legend, AMD AM4, Micro ATX, DDR4;R$ ----
661;Placa Mãe ASRock A320M-HDV R4.0, AMD AM4, Micro ATX, DDR4;R$ ----
662;Placa Mãe ASRock B550M-HDV, AMD AM4, Micro ATX, DDR4;R$ ----
663;Placa Mãe Asus TUF Gaming A520M-Plus, AMD AM4, mATX, DDR4;R$ ----
664;Placa Mãe Asus Prime A520M-A, AMD AM4, mATX, DDR4;R$ ----
665;Placa Mãe Asus Prime A520M-K, AMD AM4, mATX, DDR4;R$ ----
666;Placa Mãe ASRock H310CM-HDV, Intel LGA 1151, Micro ATX, DDR4;R$ ----
667;Placa Mãe Asus Prime B460M-K, Intel B460, mATX, DDR4;R$ ----
668;Placa Mãe ASRock A520M-HDVP, AMD AM4, Micro ATX, DDR4;R$ ----
669;Placa Mãe Gigabyte A520 Aorus Elite, AMD AM4, ATX, DDR4;R$ ----
670;Placa Mãe Gigabyte A520M Aorus Elite, AMD AM4, DDR4;R$ ----
671;Placa Mãe Gigabyte B450M S2H V2, AM4, Micro ATX, DDR4, (rev. 1.0);R$ ----
672;Placa Mãe ASRock Z590 PG Velocita, Intel LGA1200, ATX, DDR4, Wi-Fi, Bluetooth, Polychrome RGB Sync;R$ ----
673;Placa Mãe ASRock Z590M Phantom Gaming 4, Intel LGA 1200, Micro ATX, DDR4;R$ ----
674;Placa Mãe ASRock H570M Pro4, Intel LGA 1200, Micro ATX, DDR4;R$ ----
675;Placa Mãe ASRock, AMD AM4, Micro ATX, DDR4, Polychrome Sync RGB;R$ ----
676;Placa Mãe Galax A320M, AMD AM4, M-ATX, DDR4;R$ ----
677;Placa Mãe Asus TUF Gaming H570-PRO Wi-Fi, Intel LGA1200, DDR4, ATX;R$ ----
678;Placa Mãe Asus Prime B560-PLUS, Intel B560 Socket LGA1200, ATX, DDR4;R$ ----
679;Placa Mãe Asus EX-B560M-V5, Intel LGA1200, ATX, DDR4 Placa-Mãe Asus EX-B560M-V5, Intel LGA1200, ATX, DDR4;R$ ----
680;Placa Mãe Gigabyte B560M DS3H, Intel LGA 1200, Micro ATX, DDR4, (rev. 1.0);R$ ----
681;Placa Mãe Asus Prime B560M-K, Intel B560 LGA1200, mATX, DDR4;R$ ----
682;Placa Mãe ASRock 760GM-HD, AMD AM3/AM3+, Micro ATX, DDR3;R$ ----
683;Placa Mãe Gigabyte H510M S2H, Intel LGA 1200, Micro ATX, DDR4, RGB, (rev. 1.0);R$ ----
684;Placa Mãe MSI MAG B560 Tomahawk Wi-Fi, Intel LGA 1200, ATX, DDR;R$ ----
685;Placa Mãe Gigabyte X570S Aorus Pro AX , AMD AM4, ATX, DDR4, LED RGB, Wi-Fi, Bluetooth, (rev. 1.0);R$ ----
686;Placa Mãe Gigabyte Aorus X570 Aorus Pro, Wi-Fi, AMD AM4, ATX, DDR4, (rev. 1.2);R$ ----
687;Placa Mãe Gigabyte GA-B85M-D3PH, Intel LGA 1150, mATX, DDR3;R$ ----
688;Placa Mãe ASRock AM1B-MH, AMD AM1, mATX, DDR3;R$ ----
689;Placa Mãe Gigabyte GA-78LMT-USB3 KaBuM! E-Sports, AMD AM3+, mATX, DDR3;R$ ----
690;Placa Mãe ASRock N68-GS4 FX R2.0, AMD AM3+, mATX, DDR3;R$ ----
691;Placa Mãe Gigabyte GA-B150M-D3H, Intel LGA 1151, mATX, DDR4;R$ ----
692;Placa Mãe Asus M5A78L-M Plus/USB3, AMD AM3+, mATX, DDR3;R$ ----
693;Placa Mãe MSI H110M Gaming, Intel LGA 1151, mATX, DDR4;R$ ----
694;Placa Mãe Gigabyte GA-H110M-H, Intel LGA 1151, mATX, DDR4;R$ ----
695;Placa Mãe ASRock H110M-HG4, Intel LGA 1151, mATX, DDR4;R$ ----
696;Placa Mãe Asus H110M-CS/BR, Intel LGA 1151, mATX, DDR4;R$ ----
697;Placa Mãe Gigabyte GA-B150M-Gaming 3, Intel LGA 1151, mATX, DDR4;R$ ----
698;Placa Mãe Gigabyte GA-H110M Gaming 3, Intel LGA 1151, mATX, DDR4;R$ ----
699;Placa Mãe Gigabyte GA-AB350M Gaming 3, AMD AM4, mATX, DDR4;R$ ----
700;Placa Mãe Gigabyte GA-H270M Gaming 3, Intel LGA 1151, mATX, DDR4;R$ ----
701;Placa Mãe ASRock Z270 Killer SLI/BR, Intel LGA 1151, ATX, DDR4;R$ ----
702;Placa Mãe Asus Prime B250M-Plus/BR, Intel LGA 1151, mATX, DDR4;R$ ----
703;Placa Mãe MSI H110M Pro-VH Plus, Intel LGA 1151, mATX, DDR4;R$ ----
704;Placa Mãe Gigabyte Aorus Z370M Aorus Gaming, Intel LGA 1151, mATX, DDR4;R$ ----
705;Placa Mãe Gigabyte Aorus B360 Aorus Gaming 3, Intel LGA 1151, ATX, DDR4;R$ ----
706;Placa Mãe Gigabyte B360M D3H, Intel LGA 1151, mATX, DDR4;R$ ----
707;Placa Mãe ASRock H370 Pro4, Intel LGA 1151, ATX, DDR4;R$ ----
708;Placa Mãe MSI B360M Gaming Plus, Intel LGA 1151, mATX, DDR4;R$ ----
709;Placa Mãe MSI B360M Mortar, Intel LGA 1151, mATX, DDR4;R$ ----
710;Placa-Mãe MSI H310M Pro-VDH, Intel LGA 1151, mATX, DDR4;R$ ----
711;Placa Mãe Asus Prime H310M-E/BR, Intel LGA 1151, mATX, DDR4;R$ ----
712;Placa Mãe Gigabyte B360M DS3H, Intel LGA 1151, mATX, DDR4;R$ ----
713;Placa Mãe Asus Prime B450M-K, AMD AM4, mATX, DDR4;R$ ----
714;Placa Mãe Asus Prime Z390-P, Intel LGA 1151, ATX, DDR4;R$ ----
715;Placa mãe Gigabyte Aorus X570 Aorus Master, AMD AM4, ATX, DDR4;R$ ----
716;Placa-Mãe Asus ROG Strix X570-E Gaming, AMD AM4, ATX, DDR4;R$ ----
717;Placa Mãe Gigabyte Aorus Z390 I Aorus Pro Wi-Fi, Intel LGA 1151, Mini-ITX, DDR4;R$ ----
718;Placa-Mãe Gigabyte X299X Aorus Master p/ Intel LGA2066, E-ATX, DDR4;R$ ----
719;Placa Mãe Gigabyte TRX40 Aorus Pro Wi-Fi, AMD TRX4, ATX, DDR4, (rev. 1.0);R$ ----
720;Placa Mãe Gigabyte Z490 UD AC, Intel LGA 1200, ATX, DDR4;R$ ----
721;Placa-Mãe Asus Prime H410M-K, Intel LGA 1200, mATX, DDR4;R$ ----
