ID;Descrição;Preço em R$
445;Memória 8GB 3000mhz Desktop Winmemory Bravex DDR4 RGB E Dissipador;R$ 197,10
446;Memória ADATA XPG GAMMIX D30, 16GB, 3200MHz, DDR4, Vermelha - AX4U320016G16A SR30;R$ 395,43
447;Memória Oxy, 4GB, 2133MHz, DDR4 - OXY16N11/4G;R$ 85,41
448;Memória Sodimm Crucial, 16GB, DDR5 4800mhz, Para Notebook, Cl40 - CT16G48C40S5;R$ 449,90
449;Memória Gamer 16GB 2x8GB Xpg Spectrix D60g RGB DDR4 3200 Mhz Gray - AX4U32008G16A-DT60;R$ 449,01
450;Memória Redragon, 8GB, 3200MHz, DDR4, CL16, Vermelho - GM-701;R$ 149,99
451;Memória SODIMM 4GB DDR4 Compatível com Notebook Asus - OEM;R$ 76,72
452;Memória Kingston Fury Beast para Intel XMP, RGB, 64GB (2x32GB), 5200MHz, DDR5, CL40, Branco - KF552C40BWAK2-64;R$ 1.699,99
453;Memória Oxy, 8GB, 2666MHz, DDR4 - OXY26N19S8/8;R$ 126,26
454;Memória Corsair 8GB, DDR4, 2400MHZ, Cl16 Value Select Cmv8gx4m1a2400c16;R$ 215,08
455;Memória Kingston Fury Renegade, RGB, 32GB, DDR4, (2x16GB), 3200MHz, CL16, Preto - KF432C16RB12AK2/32;R$ 699,99
456;Memória Crucial Ballistix, 8GB, 3200MHz, DDR4, CL16, Preta;R$ 199,41
457;Memória Oxy, 4GB, 1600MHz, DDR3L, 1.35V, Para Notebook - OXY16LS11/4G;R$ 56,91
458;Memória Kingston Fury Beast RGB, 8GB, 3600MHz, DDR4, CL17, Preto - KF436C17BB2A/8;R$ 189,99
459;Memoria Adata P/ Desk Lancer 8GB Ddr5 5200mhz White - Ax5u5200c388g-clawh- 45cm2;R$ 434,22
460;Memória Kingston Fury Renegade RGB, 8GB, DDR4, 4000MHz, CL19, Preto - KF440C19RB2A/8;R$ 289,99
461;Memória Kingston Fury Renegade Pro, 32GB, 4800MHz, DDR5, ECC Reg CL36,PnP, para Servidor, Preto - KF548R36RB-32;R$ 909,99
462;Memória Kingston Fury Beast, RGB, 128GB (4x32GB), 2666MHz, DDR4, CL16, Preto - KF426C16BBAK4/128;R$ 1.949,99
463;Memória HyperX Kingston Fury, 8GB, 3200MHz, DDR4, Para Desktop;R$ 328,90
464;Memória Bluecase, 4GB, 1600MHz, DDR3, CL11, 1.5V - BMGL3D16M15VM11 4G;R$ 45,54
465;Memória Multi, 4GB, 1600MHz, DDR3L, CL11, Para Notebook - MM420;R$ 126,99
466;Memória Xpg Lancer, 16GB, 1x16GB, 6000mhz, DDR5, Branco;R$ 371,07
467;Memória Kingston Fury Renegade, 16GB, 6000MHz, DDR5, RGB, Prata - kf560c32rsa/16;R$ 1.109,90
468;Memória ADATA SODIMM, 32GB, 2666MHz, DDR4, Para Notebook - AD4S266632G19-SQN;R$ 728,00
469;Memória Kingston Fury Renegade Pro, 256GB (8x32GB), 5600MHz, DDR5, ECC Reg CL36, XMP, para Servidor, Preto - KF556R36RBK8-256;R$ 7.699,99
470;Memória Kingston, 16GB, 3200MHz, DDR4, CL22, Para Notebook, 1.2V - KCP432SS8/16;R$ 436,48
471;Memória Kingston Fury Beast, 16GB, 3200MHz, DDR4, CL16, Preto - KF432C16BB1/16;R$ 629,90
472;Memória Gamer Redragon Flame, 8GB, DDR4 3200 Mhz - Gm-703;R$ 135,00
473;Memória Ktrok, 4GB, 1333MHz, DDR3 - KT-MC4GD31333DT;R$ 75,65
474;Memoria Adata Xpg Gammix D20, 16GB, 3200mhz, Ddr4 - Ax4u320016g16a-cbk20;R$ 345,10
475;Memória Husky SODIMM, 8GB, 2666MHz, CL19, DDR4, Para Notebook - HTCQ001;R$ 214,90
476;Memória XPG Gammix D45, 16GB, 3200MHz, DDR4, CL16, Preto - AX4U320016G16A-CBKD45;R$ 279,99
477;Memória Kingston, 8GB, 1600MHz, DDR3, Para Notebook - KVR16S11-8;R$ 589,90
478;Memória Patriot Viper Steel, RGB, 16GB, 3200MHz, DDR4, CL18, UDIMM - PVSR416G320C8;R$ 347,55
479;Memória Kingston SODIMM, 32GB, 3200MHz, DDR4 - KVR32S22D8/32;R$ 638,96
480;Memória Kingston, 8GB, 2666MHz, DDR4, 1.2V, Para Notebook - KCP426SS6/8;R$ 259,99
481;Memória Kingston DIMM Fury Beast, 32GB, 2666MHz, DDR4, CL16, Para Desktop - KF426C16BB/32;R$ 550,00
482;Memória 8GB 3200mhz, Para Desktop Smart Ddr4 - Smart Componentes;R$ 162,00
483;Memória Win Memory SODIMM, 8GB, 266MHz, DDR4, Para Notebook;R$ 263,61
484;Memória Macrovip, 2GB DDR2, 667mhz, Para Notebook, Cl5 - Mv667s5/2;R$ 40,73
485;Memória Kingston, 16GB, 2133MHz, REG, Para Servidor Dell IBM - KTH-PL421/16G;R$ 953,38
486;Memória Xpg Spectrix D35, 8GB, 1x8GB, 3200mhz, DDR4, Preto;R$ 182,18
487;Memória RAM Kingston Fury Beast, DDR4, 16GB 3200mhz RGB, Preto - kf432c16bb2a/16;R$ 422,34
488;Memória Oxy, 4GB, 1333MHz, DDR3, CL9, Para Notebook - OXY1333D3S9/4G;R$ 56,91
489;Memoria Kingston 16GB, DDR4 2666mhz, Proprietaria Notebook - KCP426SS8/16;R$ 699,90
490;Memória Gamer Ktrok Desktop, 8GB, 3200mhz, Drr4 Kt-g8gd43200sd;R$ 123,41
491;Memória Corsair Dominator Platinum, 32GB (4x8GB), 3200MHz, DDR4, C16, Branca - CMT32GX4M4C3200C16W;R$ 1.229,99
492;Memória Corsair Vengeance LPX, 16GB, 2400MHz, DDR4, CL16 - CMK16GX4M1A2400C16;R$ 424,79
493;Memória Kingston Fury Renegade, 16GB, 3600mhz, DDR4, CL16, Preto, Kf436c16rb1/16;R$ 458,85
494;Memoria Corsair Vengeance, 32GB (2x16GB), 7000mhz, DDR5 - (cmk32gx5m2x7000c34);R$ 1.645,75
495;Memória Patriot Viper Elite 5, 16GB, 5600MHz, DDR5, RGB, White - Pver532g60c42w;R$ 531,97
496;Memória Gamer Neologic White 8GB DDR4 U-dimm, 3200mhz, Com Dissipador - Nl-8gb-3200-white;R$ 143,30
497;Memória Hyperx Fury Gamer DDR4, 16GB, 2133Mhz;R$ 313,40
498;Memória NTC, 8GB, 2666MHz, DDR4, Para Notebook - NTCKF2666ND4-8GB;R$ 113,58
499;Memória ADATA XPG Spectrix D50, RGB, 32GB, 3200MHz, DDR4, CL16, Cinza - AX4U320032G16A ST50;R$ 717,17
500;Memória Corsair Vegeance, 8GB, 2666MHz, DDR4, Para Notebook - CMSX8GX4M1A2666C18 2654;R$ 190,00
501;Memória Kingston, 4GB, 3200MHz, DDR4, Para PC;R$ 155,95
502;Memória RAM Peg 4GB DDR3 1333MHZ Desktop;R$ 95,00
503;Memoria Ram Keepdata, 2GB, 1600MHZ, DDR3 -  KD16N11/2G;R$ 46,87
504;Memória Oxy Gamer, 8GB, 3200MHz, DDR4;R$ 149,06
505;Memória SODIMM 4GB DDR4 Compatível com Notebook Dell - OEM;R$ 76,72
506;Memória Kingston Fury Renegade, RGB, 8GB, 3600MHz, DDR4, CL16, Para Desktop;R$ 266,96
507;Memoria Ram 16GB DDR4 3200Mhz Cl20 1.35v Gta Tech  Desktop C/ Dissipador RGB Gt16g3200l20dcr;R$ 225,06
508;Memória RAM Adata DDR4 3200 Premier Color Verde 32GB;R$ 999,80
509;Memória Multi, 4GB, 1600MHz, DDR3, PC3-12800 - MM410;R$ 124,78
510;Memória Kingston, 4GB, 1600MHz - KVR16N11S8/4;R$ 135,45
511;Memória Ram Corsair Vengeance, 32GB (2X 16GB), 4000MHZ, DDR4, RGB, RT, Preto  - CMN32GX4M2Z4000C18;R$ 1.303,94
512;Memória Hpe 32GB, 2rx4 Pc4-3200aa-r, Smart Kit - P06033-b21;R$ 697,50
513;Memória Redragon Rage, 8GB, 3200MHz, DDR4, CL16, Vermelha - GM-701;R$ 143,61
514;Memória GTA Tech, 8GB, 1600MHz, DDR3, CL11, 1.35V, Para Notebook - GT8G1600L11N;R$ 75,33
515;Memória Crucial, 4GB, 2666MHz, DDR4, CL19 - CB8GU2666;R$ 81,84
516;Memória Crucial Ballistix Gamer DDR4, 16GB, 3200Mhz;R$ 303,90
517;Memória Multi UDIMM, 4GB, 1600MHz, DDR3 - MM410BU;R$ 199,90
518;Memória Oxy Gamer, 8GB, 2400MHz, DDR4;R$ 137,66
519;Memoria RAM DDR4 So-dimm Keepdata 3200 Mhz 32 GB Kd32s22/32g;R$ 500,50
520;Memória XPG Lancer, RGB, 16GB, 6000MHz, DDR5, Cl40, Preto - Ax5u6000c4016g-clarbk;R$ 607,00
521;Memória Keepdata, 8GB, 1600MHz, DDR3, Para Desktop - Kd16n11/8g;R$ 87,19
522;Memória Ram Adata Xpg Lancer Ddr5 32GB (2x16GB) 6000mhz - Branco (ax5u6000c4016g-dclawh);R$ 1.298,35
523;Memória Patriot, 4GB, 2666MHz, Para Desktop - PSD44G266681;R$ 84,14
524;Memória Sodimm, Kingston Fury Impact, 16GB DDR5, 4800mhz, Para Notebook, Cl38 - Kf548s38ib-16;R$ 415,65
525;Memória Kingston Fury Renegade, 32GB, 3600MHz, DDR4, CL18, Preto - KF436C18RB/32;R$ 599,99
526;Memória Kingston, 8GB, 1600MHz, DDR3, CL11, Para Notebook - KCP3L16SD8/8;R$ 689,78
527;Memória Oxy, 8GB, 3200MHz, DDR4, Para Notebook;R$ 135,76
528;Memória Adata XPG Lancer, 16GB, 6000MHZ, DDR5, RGB, BRANCO - AX5U6000C4016G-CLARWH;R$ 658,70
529;Memória Kingston Fury Renegade, RGB, 128GB (4x32GB), 3600MHz, DDR4, CL18, Preto - KF436C18RBAK4/128;R$ 2.699,99
530;Memoria Para Notebook Keepdata, 8GB, 1600MHz, DDR3l - Kd16ls11/8g;R$ 70,07
531;Memória Crucial, 16GB, 2666MHz, DDR4, CL19 - CB16GU2666;R$ 238,85
532;Memória Kingston, 8GB, 3200MHz, DDR, CL22 - KCP432NS6/8;R$ 211,98
533;Memória Kingston Fury Beast, 4GB, 2666MHz, DDR4, CL16, Preto - KF426C16BB/4;R$ 179,99
534;Memória Kingston HyperX Fury, 8GB, 3200MHz, DDR4, CL18, Black - HX432C18FB2/8;R$ 721,91
535;Suporte Para Gpu Deepcool St500 Argb - R.st500.bka1aa.g;R$ 114,75
536;Memória Kingston Fury Beast RGB, 32GB, 2666MHz, DDR4, CL16, Preto - KF426C16BB2A/32;R$ 559,99
537;Memória Oxy BR, 2GB, 1333MHz, DDR3, CL9;R$ 49,31
538;Memória 8GB, DDR4 2400mhz Corsair Vengeance Lpx - Cmk8gx4m1a2400c14;R$ 217,87
539;Memória Kingston Fury Beast RGB, 16GB, 3600MHz, DDR4, CL17, Preto - KF436C18BB2A/16;R$ 349,99
540;Memória Nanya, 16GB, 2400MHz, DDR4, Para AMD;R$ 638,99
541;Memória DDR3 Hikvision, 8GB, 1600Mhz - Hked3081baa2a0za1/8g;R$ 86,37
542;Memória Ioway, 16GB, 3200MHz, DDR4, Sodimm;R$ 363,86
543;Memória Kingston Fury Beast, RGB, 16GB, 3600MHz, DDR4 - KF436C18BBA/16;R$ 418,36
544;Memória Gamer XPG Caster, 16GB DDR5, 6000Mhz, RGB  - Ax5u6000c4016g-ccagy;R$ 485,55
545;Memória Ktrok, 32GB, 3200MHz, DDR4 - KT-MC32GD43200DT;R$ 719,91
546;Memória Para Notebook Keepdata, 8GB, 1333MHz, DDR3 - Kd13s9/8g;R$ 70,98
547;Memória RAM Corsair Vengeance, RGB Rt 32GB,16GB,DDR4, 3600mhz;R$ 1.002,62
548;Memória Kingston, 16GB, 2666MHz, DDR4, CL19, 2RX8 Hynix, REG ECC RDIMM, Para Servidor - KSM26RD8/16HDI;R$ 764,99
549;Memória Adata Ad4u320016g22-sgn 16GB, DDR4, 3200mhz;R$ 252,21
550;Memória Gamer Redragon Rage, 16GB, 3200MHz, DDR4, Vermelho;R$ 272,34
551;Memória Netac Gamer, 16GB, 3200MHz, DDR4, Para Desktop, Shadow Cinza;R$ 409,34
552;Memória Patriot Signature Line, 8GB, 2666MHz, DDR4, CL19, 1.2V - PSD48G266681;R$ 125,00
553;Memória Kingston Gamer Fury Beast, RGB, 32GB, 2666MHz, DDR4, CL16 - KF426C16BBA/32;R$ 1.099,90
554;Memória Kingston Fury Beast, 16GB, 5600MHz, DDR5, CL40, Preto - KF556C40BB-16;R$ 556,90
555;Memória Kingston, 8GB, 2666MHz, DDR4, CL19, Para Notebook - KVR26S19S8/8;R$ 135,26
556;Memória Desktop Kingston Fury Beast RGB, 16GB, DDR5, 4800mhz, Preto - Kf548c38bba-16;R$ 538,11
557;Memoria 16GB, DDR5, 4800 Cl 19 1.1v Desktop - Gt16g4800ddr5;R$ 363,63
558;Memória Synology SODIMM, 8GB, DDR4, ECC, Sem Buffer, Para Servidor - D4ES01-8G;R$ 1.875,79
559;Adaptador de Memória Ctech DDR4, Para Notebook e Computador, Azul;R$ 129,90
560;Memória Kingston HyperX SODIMM, 8GB, 3200MHz, DDR4 - HX432S20IB2/8;R$ 209,90
561;Memória, ADATA, 8GB, 2666MHz, DDR4, Para Notebook - AD4S26668G19-SGN;R$ 174,52
562;Memória Kingston Fury Beast White RGB, 8GB, 1x8GB, 3200mhz, DDR4;R$ 239,85
563;Memória Kingston Fury Renegade RGB, 64GB (4x16GB), 3600MHz, DDR4, CL16, Preto - KF436C16RB12AK4/64;R$ 1.499,99
564;Memória ADATA, 16GB, 4800MHz, C40, Preto - AD5U480016G S;R$ 1.331,53
565;Memória HyperX Predator, 8GB, 3600MHz, DDR4 - HX436C17PB4/8;R$ 646,52
566;Memória Adata XPG Spectrix D41, 8GB, 3200MHZ, DDR4, RGB, PRETO - AX4U32008G16A-ST41;R$ 246,45
567;Memoria RAM Macroway DDR3l 4GB 1600mhz Para Notebook;R$ 72,83
568;Memória Kingston, 4GB, Para Servidor Dell - KTD-DM8400C6E/4G;R$ 249,01
569;Memória Corsair Dominator Platinum para AMD, RGB, 32GB (2x16GB), 5200MHz, DDR5, C40, Preto - CMT32GX5M2B5200Z40;R$ 999,99
570;Memória Gamer Kingston Fury Beast, 8GB, DDR5, 5200mhz, Cl40 - KF552C40BB-8;R$ 297,73
571;Memória Macroway SODIMM, 8GB, 1600MHz, DDR3, Para Notebook;R$ 112,02
572;Memoria Kingston Fury Beast, 32GB, DDR5, 4800mhz, 1.1v, Black, Desktop - Kf548c38bb-32;R$ 1.029,90
573;Memória Ioway, 16GB, 4800MHz, DDR5, Sodimm;R$ 320,88
574;Memória Hikvision S1, 8GB, 1600MHz, DDR3, 1.35V, Para Notebook;R$ 82,42
575;Memória Win Memory, 8GB, 2666MHz, DDR4, Para Desktop;R$ 177,45
576;Memória Kingston, 4GB, 1600MHz, CL11, Para Servidor HP Dell, Verde - KTH-PL316ES/4G;R$ 247,25
577;Memória Kingston Fury Renegade, 128GB (4x32GB), 3600MHz, DDR4, CL18, Preto - KF436C18RBK4/128;R$ 2.399,99
578;Memória Ktrok UDIMM, 4GB, 1600MHz, DDR3, Para Desktop;R$ 61,03
579;Memória Gamer Kingston Fury Beast RGB, 8GB, DDR5, 4800MHz, CL38 - Kf548c38bba-8;R$ 380,88
580;Memória Patriot Signature Line, 8GB, 3200MHz, DDR4, CL22, 1.2V - PSD48G320081;R$ 133,90
581;Memória Kingston, 8GB, 2666MHz, DDR4, ECC - KSM26ES8/8ME;R$ 299,00
582;Memória Hikvision U100, 8GB, RGB, 3200MHz, DDR4, CL16 - HKED4081CBA2D2ZA4 - HS-UDIMM-U100 STD;R$ 570,00
583;Memória Kingston Fury Renegade RGB, 128GB (4x32GB), 3200MHz, DDR4, CL16, Preto - KF432C16RB2AK4/128;R$ 2.399,99
584;Memória XPG Lancer, RGB, 16GB, 5200MHz, DDR5;R$ 1.049,90
585;Memória Kingston, 8GB, 2666MHz, DDR4, Para Notebook - KVR26S19S6-8;R$ 159,60
586;Memória Ktrok SODIMM, 4GB, 1333MHz, DDR3, Para Notebook;R$ 60,88
587;Memória Gamer XPG Gammix D45, 8GB, 3200MHz, DDR4 - Ax4u32008g16a-Cbkd45;R$ 200,16
588;Memória Intel Optane, 16GB, M.2, PCI-Express 3.0 - MEMPEK1W016GAXT;R$ 234,00
589;Memória Patriot Gamer Viper Elite II, 8GB, 3200MHz, DDR4, CL18 - PVE248G320C8;R$ 174,39
590;Memória Notebook Lexar 16GB, DDR4, 3200mhz Sodimm - Ld4as016g-b3200gsst;R$ 287,01
591;Memória ADATA XPG GAMMIX D10, 16GB, 2666MHz, DDR4 - AX4U2666316G16 SRG;R$ 316,74
592;Memoria Patriot Pc 8GB DDR4 3600mhz Viper Elite Ii Red - PVE248G360C0;R$ 220,21
593;Memoria Win Memory, Para Servidor, DDR4, 16GB, 3200 MHZ, Rdimm Whs18r6evd25;R$ 665,00
594;Memoria Kingston 8GB, DDR5, 4800mhz 1.1v Notebook - KCP548SS6-8;R$ 509,69
595;Memória Kingston Fury Beast RGB, 16GB, 1x16GB, 5600mhz, DDR5;R$ 578,50
596;Memória Crucial, 32GB, 3200MHz, DDR4, CL22, Verde, para Notebook - CT32G4SFD832A;R$ 549,99
597;Memória Kingston Fury Impact, 16GB, 2666MHz, DDR4, CL16, para Notebook - KF426S16IB/16R;R$ 279,99
598;Memória ADATA, 32GB, 3200MHz, DDR4, 1.2V, Para Notebook - AD4S320032G22 SGN;R$ 599,47
599;Memória Keepdata, 2GB, 667MHz, DDR2, Para Desktop - Kd667n5/2g;R$ 47,32
600;Memória Memory One, 1GB, 400MHz, DDR - PC3200;R$ 182,69
601;Memória Gamer 8GB, DDR3, 1600mhz;R$ 129,90
602;Memória Corsair Value Select ,16GB, 2133MHz, DDR4, Para Notebook - CMSO16GX4M1A2133C15 2327;R$ 310,00
603;Memória SODIMM 4GB DDR4 Compatível com Notebook Samsung - OEM;R$ 76,72
604;Memória Desktop Lexar 8GB, DDR4, 3200Mhz - Ld4au008g-b3200gsst;R$ 152,91
605;Memória Lenovo, 8GB, 2666MHz, DDR4, Para Servidor - 4ZC7A08696;R$ 2.974,80
606;Memória Kingston Hynix, 8GB, 2666MHz, DDR4, CL19, 1RX8, REG ECC RDIMM, Para Servidor - KSM26RS8/8HDI;R$ 449,99
607;Memória Kingston Fury Renegade RGB, 32GB, DDR4, (4x8GB), 3200MHz, CL16, Preto - KF432C16RB2AK4/32;R$ 899,99
608;Memória Oxy, 8GB, 2666MHz, DDR4, Para Notebook;R$ 126,26
609;Memória Lenovo, 16GB, 3200MHz, DDR4, Para Notebook;R$ 599,80
610;Memória Kingston Fury Beast para Intel XMP, RGB, 32GB, 4800MHz, DDR5, CL38, Preto - KF548C38BBA-32;R$ 829,99
611;Memória Patriot Gamer Viper Steel, 8GB, 3000MHz, DDR4, CL16, XMP 2.0;R$ 279,00
612;Memória Kingston Fury Beast, 32GB (4x8GB), 3600MHz, DDR4, CL17, Preto - KF436C17BBK4/32;R$ 739,99
613;Memória Kingston HyperX Fury, 8GB, 3200MHz, DDR4, CL18, Black - HX432C18FB2/8;R$ 171,10
614;Memória Ktrok UDIMM, 16GB, 2666MHz, DDR4, Para Desktop;R$ 338,15
615;Memória Hikvision, 4GB, 2666MHz, DDR4, CL19, Para Notebook - HKED4042BBA1D0ZA1-4G;R$ 119,66
616;Memória RAM Peg 8GB, DDR4 2400mhz, Desktop;R$ 229,99
617;Memória ADATA XPG Spectrix D50, RGB, 16GB, 3200MHz, DDR4 - AX4U320016G16A ST50;R$ 386,25
618;Memoria Hikvision S1, 16GB, 3200Mhz, DDR4, 1.2v Notebook - Hked4162cab1g4zb1;R$ 298,59
619;Memória XPG Spectrix D50, RGB, 32GB, 3600MHz, DDR4, Rog Certified - AX4U360016G17H-DC50R;R$ 1.799,00
620;Memória Kingdian 8GB, DDR4, 2666mhz, Udimm;R$ 125,00
621;Memória RAM Macroway Lo-Dimm, 8GB, 2666MHz, DDR4, Para Pc Desktop;R$ 173,65
622;Memória ADATA SODIMM, 4GB, 2666MHz, DDR4, Para Notebook - AD4S26664G19 SGN;R$ 102,80
623;Memoria Corsair Vengeance, RGB, 2x32GB, 3200mhz, Ddr4 - cmn64gx4m2z3200c16w;R$ 1.944,73
624;Memória Oxy, 8GB, 1600MHz, DDR3, CL11, 1.35V;R$ 85,41
625;Memória Best Memory, 4GB, 2400MHz, DDR4, Para Desktop;R$ 97,83
626;Memória Kingston Fury Renegade Pro, 16GB, 5600MHz, DDR5, ECC Reg CL36, XMP, para Servidor, Preto - KF556R36RB-16;R$ 569,99
627;Memória Win Memory Gamer Bravex, 8GB, 3000MHz, DDR4 - BAS84UDW;R$ 305,99
628;Memória Patriot Gamer, 8GB, 2666MHz, DDR4, CL16 - PVE248G266C6;R$ 130,00
629;Memória ADATA, 8GB, 2666MHz, DDR4, Para Notebook;R$ 299,80
630;Memória XPG Spectrix D50, RGB, 16GB (2x8GB), 4133MHz, DDR4, CL19, Cinza - AX4U41338G19J-DT50;R$ 499,99
631;Memória ADATA, 8GB, 4800MHz, DDR5 - AD5U48008G S;R$ 404,99
632;Memória Team Group, 8GB, 1600MHz, DDR3, 1.35V, Para Notebook;R$ 96,21
633;Memória RAM Para Notebook Macrovip, DDR4, 16GB 3200mhz - Mv32s22/16;R$ 257,66
634;Memória Kingston Fury Impact SODIMM, 32GB, 2666MHz, DDR4, CL16, Para Notebook - KF426S16IB/32;R$ 538,00
635;Memória Hikvision, 4GB, 1600MHz, DDR3, CL11, Para Notebook - HKED3042AAA2A0ZA1-4G;R$ 139,00
636;Memória Oxy, 16GB, 2400MHz, DDR4 - OXY24N17S8/16;R$ 245,96
637;Memória Kingston HyperX Impact, 8GB, 2400MHz, DDR4, Para Notebook - HX424S14IB2/8;R$ 413,01
638;Memória Pny, 8GB, 2666MHz, DDR4, CL19 - MD8GSD42666-TB;R$ 173,85
639;Memória Kingston, 8GB, 2400MHz, DDR4, Para Notebook - KCP424SS8/8;R$ 611,92
640;Memória Kingston Fury Beast para Intel XMP, RGB, 16GB, 4800MHz, DDR5, CL38, Preto - KF548C38BBAK2-16;R$ 599,99
641;Memória Oxy, 4GB, 1600MHz, DDR3L, CL11, 1.35V, Para Notebook - OXY16N11/4G;R$ 56,91
642;Memória Para Notebook 16GB, Kingston, DDR4, 2666mhz, Cl19 - Kvr26s19s8/16;R$ 240,03
643;Memória 32GB, DDR5, 2 X 16GB, 6000mhz Kingston Fury Beast, RGB, Branco - Kf560c40bwak2-32;R$ 1.129,05
644;Memória Ram Crucial, 4GB, 1333Mhz, DDR3L, Para Notebook;R$ 113,91
645;Memória Crucial, 4GB DDR4, 2666mhz - Cl19 Cb4gu2666;R$ 115,06
646;Memória Xpg Hunter, 8GB, 1x8GB, 5200mts, DDR5;R$ 281,04
647;Memória Ram Kingston Fury Beast, 16GB, DDR4, 3200MHZ, RGB, Preto - kf432c16bb12a/16;R$ 422,34
648;Memória Kingston Fury Renegade Pro, 32GB, 5600MHz, DDR5, ECC Reg CL36, XMP, para Servidor, Preto - KF556R36RB-32;R$ 969,99
649;Memoria Adata P/ Desk Lancer 16GB Ddr5 5200mhz Black - Ax5u5200c3816g-clabk- 45cm2;R$ 400,00
650;Memória Kingston Fury Impact SODIMM, 16GB, 2666MHz, DDR4, CL16, Para Notebook - KF426S16IB/16;R$ 364,09
651;Memória NTC, 4GB, 2666MHz, DDR4, Para Notebook - NTCKF2666ND4-4GB;R$ 78,21
652;Memória Crucial, 8GB, 2666MHz, DDR4, CL19 - CB8GU2666;R$ 249,99
653;Memória HyperX Kingston Fury Beast, RGB, 8GB, 3600MHz, DDR4, CL17 - KF436C17BBA/8;R$ 225,00
654;Memória Kingdian 8GB, DDR3, 1600mhz, Udimm;R$ 72,22
655;Memória Desktop Lexar 32GB, DDR4, 3200mhz - Ld4au032g-r3200usst;R$ 612,81
656;Memória Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16;R$ 529,99
657;Memória Kingston Fury Beast, RGB, 8GB, 5200MHz, DDR5, CL40, Preto - KF552C40BBA-8;R$ 338,02
658;Memória Kingston Fury Renegade RGB, 16GB (2x8GB), 4000MHz, DDR4, CL19, Preto - KF440C19RB2AK2/16;R$ 569,99
659;Memória Ram Corsair Vengeance RGB Rt 16GB (2x8GB), DDR4, 3200Mhz - Cmn16gx4m2z3200c16;R$ 599,33
660;Memória Kingston HyperX Fury Black, 8GB, 2400MHz, DDR4, CL15 - KF430C15BB;R$ 389,61
661;Memória Gamer Patriot Viper Elite Ii, 32GB, DDR4, 3600MHz, CL20 - Pve2432g360c0;R$ 618,54
662;Memoria DDR5, 16GB, Kingston Fury Beast, 5600mhz RGB - KF556C36BBEA-16;R$ 687,82
663;Memoria Adata Xpg P/ Desk 16GB Ddr5 6000mhz U-dimm - Ax5u6000c4016g-ccargy;R$ 939,90
664;Memória Desktop Gamer Xpg Gammix D20 16GB (2x8gb) DDR4, 3200mhz - Ax4u32008g16a-dcbk20;R$ 334,71
665;Memória Ktrok UDIMM, 4GB, 2666MHz, DDR4, Para Desktop;R$ 91,31
666;Memoria Para Notebook Keepdata, 4GB, 1333MHz, DDR3 - Kd13s9/4g;R$ 49,14
667;Memória Corsair Vengeance LPX, 8GB, 2400MHZ, DDR4, Preto - cmk8gx4m1a2400c16;R$ 241,10
668;Memória Crucial, 4GB, 1333mhz, DDR3, 1.5v;R$ 113,91
669;Memória Husky Gaming Blizzard RGB, 16GB, 3600MHz, DDR4 - CL26, Dourada - HGMF028;R$ 329,99
670;Memória Kingston Fury Beast, 16GB, 4800MHz, DDR5, CL38, Preto - KF548C38BB-16;R$ 450,12
671;Memória Kingston, 4GB, 2400MHz, DDR4, CL17, Para Notebook - KVR24S17S6/4;R$ 130,66
672;Memória 8GB S3+, DDR4, 2666mhz, Cl19 - S3l4n2619081;R$ 112,46
673;Memória Colorful, 4GB, 2666MHz, DDR4, CL19, Para Notebook;R$ 69,52
674;Memória Kingston KCP, 4GB, 2666MHz, DDR4, CL19 - KCP426NS6/4;R$ 327,70
675;Memória Oxy, 2GB, 1333MHz, DDR3, Para Notebook - OXY1333D3S9/2G;R$ 49,31
676;Memória ADATA XPG GAMMIX D30, 8GB, 2666MHz, DDR4, 1.2V - AX4U266638G16-SB30;R$ 594,41
677;Memória Patriot Viper Elite II, 16GB, 2666MHZ, DDR4, Cl16, Para Desktop, Preto e Vermelho - Pve2416g266c6;R$ 225,00
678;Memória Kingston Fury Beast, 16GB, 3600MHz, DDR4 - KF436C18BB/16;R$ 348,00
679;Memória GTA Tech, 8GB, 3200MHz, DDR4, 1.2V, Para Notebook - GT8G3200NC;R$ 125,55
680;Memória Ioway 4GB, DDR3, 1600mhz, Udimm;R$ 58,36
681;Memória Corsair Dominator RGB, 16GB (2x8GB), 3600MHz, DDR4, CL18 - CMT16GX4M2C3600C18;R$ 679,99
682;Memória RAM Peg, 8GB DDR4, 2400mhz, para Notebook;R$ 204,99
683;Memória RAM PEG, 4GB, 1600MHz, DDR3, Desktop - Pg4d3ud1333/4;R$ 100,00
684;Memória Kingston, 8GB, DDR4, 3200mhz, Cl22 - Kvr32n22s8/8;R$ 124,52
685;Memória Goldentec SST, 4GB, 2400MHz, DDR4, Para Notebook;R$ 119,90
686;Memória Patriot, 16GB, 3200MHz, DDR4, Para Notebook - PSD416G320081S;R$ 275,93
687;Memória RAM Desktop Gamer Crucial Ballistix, DDR4, 8GB 2400mhz;R$ 309,90
688;Memória Kingston SODIMM, 16GB, 2666MHz, DDR4, Para Notebook;R$ 425,91
