ID;Descrição;Preço em R$
428;Kit Processador AMD Ryzen 5 5600G, 3.9GHz (4.4GHz Max Turbo) + Placa-Mãe MSI MAG B550M Bazooka, AMD AM4, mATX;R$ ----
429;Kit Processador AMD Ryzen 7 3700X 32MB 3.6GHz (4.4GHz Max Turbo) + Placa-Mãe MSI MAG B550M Bazooka, AMD AM4, mATX;R$ ----
430;Kit Processador Intel Core i5-11400 11ª Geração, Cache 12MB, 2.6 GHz (4.4GHz Turbo) + Placa-Mãe Gigabyte B560M AORUS ELITE (rev. 1.0);R$ ----
431;Kit Processador Intel Core i3-10105, Cache 6MB, 3.7GHz (4.4GHz Max Turbo) + Placa Mãe Asus Prime H510M-E, Intel LGA 1200, microATX, DDR4;R$ ----
432;Kit Processador Intel Core i3-10105F, Cache 6MB, 3.7GHz (4.4GHz Max Turbo) + Placa-Mãe Asus Prime H510M-E, Intel LGA 1200, microATX, DDR4;R$ ----
433;Kit Processador AMD Ryzen 5 5600G, 3.9GHz (4.4GHz Max Turbo) + Placa-Mãe MSI MAG B550 Tomahawk, AMD AM4, ATX;R$ ----
434;Kit Processador AMD Ryzen 5 5600G, 3.9GHz (4.4GHz Max Turbo) + Placa Mãe Gigabyte A520M S2H, AMD AM4, DDR4;R$ ----
435;Kit Processador Intel Core i5-11400 11ª Geração, Cache 12MB, 2.6 GHz (4.4GHz Turbo) + Placa-Mãe Gigabyte B560M Gaming HD (rev. 1.0);R$ ----
436;Kit Processador Intel Core i5-10400, Cache 12MB, 2.9GHz + Placa Mãe Asus Prime H510M-E, Intel LGA 1200, microATX, DDR4;R$ ----
437;Kit Placa de Vídeo Zotac NVIDIA GeForce RTX 3070 Ti TRINITY LHR + Placa-Mãe ASRock B450M Steel Legend, AMD AM4, mATX, DDR4 - 90-MXB9Y0-A0BAYZ;R$ ----
438;Kit Placa de Vídeo Zotac NVIDIA GeForce RTX 3090 Trinity, 24GB, GDDR6X - ZT-A30900D-10P + Placa Mãe Gigabyte Z590M GAMING X (rev. 1.0), LGA1200;R$ ----
439;Kit Placa de Vídeo MSI NVIDIA GeForce RTX 3060 Ventus 3X 12G OC + Gabinete Gamer Gigabyte C200G, Mid Tower, RGB, Lateral e Frontal em Vidro;R$ ----
440;Kit Placa de Vídeo Zotac NVIDIA GeForce RTX 3090 Trinity + Gabinete Gamer Gigabyte C200G, Mid Tower, RGB, Lateral e Frontal em Vidro - 28300-GC;R$ ----
441;Kit Fonte XPG Core Reactor, 850W, 80 Plus Gold Modular + Cooler FAN XPG, 120mm, ARGB, Branco - VENTO120ARGB-BKCWW;R$ ----
442;Kit Processador Intel Core i5-12400 (4.4GHz Max Turbo), LGA 1700 + Placa Mãe Gigabyte B660M DS3H, Intel LGA 1700, mATX, DDR4, M.2 NVME;R$ ----
443;Kit Processador Intel Core i5-12400F + Placa Mãe Gigabyte B660M DS3H, Intel LGA 1700, mATX, DDR4, M.2 NVME;R$ ----
444;Kit Processador Intel Core i5-12400F + Placa Mãe Gigabyte B660M A PRO AX, Intel LGA 1700, mATX, DDR4, M.2 NVME, WIFI;R$ ----
445;Kit Processador Intel Core i5-12400F + Placa Mãe Gigabyte B660M Aorus PRO, Intel LGA 1700, mATX, DDR4, M.2 NVME - B660M AORUS PRO DDR4;R$ ----
446;Kit Processador Intel Core i5-10400 + Memória Gamer Husky Gaming, Avalanche, 8GB, 3200Mhz, DDR4, CL19 - HGMF007;R$ ----
447;Kit Processador Intel Core i5-10400 + Memória XPG Spectrix D50, RGB, 8GB, 3000MHz, DDR4, CL16 - AX4U300038G16A-ST50;R$ ----
448;Kit Processador Intel Core i5-10400 + Memória Gamer Husky Gaming, Blizzard, RGB, 8GB, 3200Mhz, DDR4, CL19 - HGMF004;R$ ----
449;Kit Placa-Mãe MSI B360M Mortar, Intel LGA 1151, mATX, DDR4 + SSD Crucial BX500, 240GB, SATA;R$ ----
450;Kit Placa-mãe Asus ROG STRIX B660-F GAMING WIFI, LGA 1700 B660, ATX, DDR5 +  Memória Kingston Fury Beast, 16GB, 5600MHz Preto , DDR5;R$ ----
451;Kit Memória Kingston Fury Beast, 32GB (2x16GB), 5200MHz, DDR5, CL40, Preto + Placa-mãe Asus ROG STRIX Z690-F GAMING WIFI, Intel 1700 Z690, DDR5;R$ ----
452;Kit Memória Kingston Fury Beast, 32GB (2x16GB), 6000MHz, DDR5, CL40, Preto + Placa-mãe Asus ROG STRIX Z690-F GAMING WIFI, Intel 1700 Z690, DDR5;R$ ----
453;Kit Processador Intel Core i5-10400 + Placa Mãe ASRock B560M Steel Legend, Micro ATX, DDR4 + Memória Crucial Ballistix, 8GB, 3200MHz, DDR4;R$ ----
454;Kit Processador Intel Core i5-10400 + Placa Mãe ASRock B560M-HDV, Intel LGA1200, Micro ATX, DDR4 + Memória XPG Gammix D45, 8GB, 3200MHz, DDR4;R$ ----
455;Kit Processador Intel Core i5-11400 + Placa Mãe ASRock B560M Steel Legend, Intel LGA1200, MATX+Memória Corsair Vengeance LPX 8GB, 3200MHz, DDR4;R$ ----
456;Kit Processador Intel Celeron G5905 + Placa Mãe Gigabyte H510M (Rev.1.0), mATX, DDR4 + Memória Crucial Ballistix, 8GB, 3200MHz, DDR4, CL16;R$ ----
457;Kit Processador Intel Core i7-11700K + Placa Mãe Asus TUF GAMING Z590-PLUS WIFI, ATX+Memória Corsair Vengeance RGB Pro 16GB(2x8GB) 3200MHz DDR4;R$ ----
458;Kit Processador Intel Core i7-11700K + Placa-Mãe MSI MEG Z590 Unify, LGA 1200, ATX, DDR4, Wifi + Memória XPG Spectrix D50, 16GB, 3200MHz, DDR4;R$ ----
459;Kit Processador Intel Core i5-11600K +Placa-Mãe MSI MPG Z590Gaming Carbon, ATX, RGB, Wifi, Bluetooth +Memória XPG Gammix D45, 8GB, 3200MHz,DDR4;R$ ----
460;Kit Processador Intel Core i3-10105 + Placa Mãe Gigabyte H510M (Rev.1.0), Intel LGA1200, mATX+ Memória XPG Spectrix D41 RGB, 8GB, 3000MHz, DDR4;R$ ----
461;Kit Processador Intel Core i3-10105 + Placa-Mãe ASRock B560M-HDV, Intel LGA1200, M-ATX + Memória XPG Spectrix D50, RGB, 8GB, 3000MHz, DDR4;R$ ----
462;Kit Processador Intel Core i5-12400 + Placa Mãe Gigabyte B660M DS3H, Intel LGA 1700, mATX, DDR4 + Memória KLEVV BOLT X 8GB, 3200MHz, DDR4;R$ ----
463;Kit Processador Intel Core i9-12900K + Placa Mãe Gigabyte Z690 GAMING X (rev. 1.0), LGA 1700, ATX +  Memória XPG Spectrix D50, 16GB, 3200MHz;R$ ----
464;Kit Processador Intel Core i5-12400 +  Placa-mãe Asus PRIME B660M-A D4, LGA 1700 B660, mATX + Memória XPG Spectrix D50, RGB, 8GB, 3200MHz, DDR4;R$ ----
465;Kit  Processador AMD Ryzen 9 5950X, Cache 72MB, 3.4GHz, Sem Vídeo + Placa-Mãe Asus TUF Gaming X570-PLUS/BR, AMD AM4, ATX, DDR4;R$ ----
466;Kit Processador Intel Core i5-10400, LGA 1200 + Placa Mãe ASRock B560M-HDV, Intel LGA1200, Micro ATX + Memória XPG Gammix D30, 8GB, 3200MHz;R$ ----
467;Kit Processador Intel Core i5-10400, Cache 12MB, 2.9GHz (4.3GHz Max Turbo), LGA 1200 + Placa-Mãe ASRock B560M-HDV, Intel LGA1200,Micro ATX,DDR4;R$ ----
468;Kit Processador Intel Core i3-10100 + Placa Mãe Gigabyte B660M DS3H, Intel LGA 1700, mATX, DDR4 + Memória KLEVV BOLT X 8GB, 3200MHz, DDR4;R$ ----
469;Kit Processador AMD Ryzen 9 5900X, Cache 70MB, 3.7GHz, Sem Vídeo +  Placa-Mãe Asus TUF Gaming X570-PLUS/BR, AMD AM4, ATX, DDR4;R$ ----
470;Kit Processador AMD Ryzen 5 3600 Cache 32MB 3.6GHz, Sem Vídeo + Placa-Mãe MSI A320M-A Pro Max p/ AMD AM4, m-ATX, DDR4;R$ ----
471;Kit Processador AMD Ryzen 5 5600X, Cache 35MB, 3.7GHz, Sem Vídeo + Placa-Mãe Asus TUF Gaming B550M-Plus, AMD B550, mATX, DDR4;R$ ----
472;Kit Processador AMD Ryzen 7 5800X, Cache 36MB, 3.8GHz, Sem Vídeo + Placa-Mãe Asus TUF Gaming B550M-Plus, AMD B550, mATX, DDR4;R$ ----
473;Kit Processador AMD Ryzen 9 5900X, Cache 70MB, 3.7GHz, Sem Vídeo + Placa-Mãe Asus TUF Gaming B550M-Plus, AMD B550, mATX, DDR4;R$ ----
474;Kit Processador AMD Ryzen 5 5600G, 3.9GHz (4.4GHz Max Turbo), AM4, Vídeo Integrado + Placa-Mãe Asus TUF Gaming B550M-Plus, AMD B550, mATX, DDR4;R$ ----
475;Kit Processador AMD Ryzen 7 5700G, 3.8GHz, Vídeo Integrado + Placa-Mãe Asus TUF Gaming B550M-Plus, AMD B550, mATX, DDR4;R$ ----
476;Kit Processador AMD Ryzen 7 5700X, Cache 36MB, 3.4GHz, Sem Vídeo + Placa-Mãe Asus TUF Gaming B550M-Plus, AMD B550, mATX, DDR4;R$ ----
477;Kit Processador Intel Core i5-10400 + Placa Mãe Gigabyte H410M H V3 (Rev. 1.0), Intel LGA1200, mATX + Memória KLEVV BOLTX 8GB, 3200MHz,  DDR4;R$ ----
478;Kit Processador Intel Core i5-10400 + Placa-Mãe Gigabyte H510M (Rev.1.0), Intel LGA1200, mATX, DDR4 + Memória Crucial Ballistix, 8GB, DDR4;R$ ----
479;Kit Processador AMD Ryzen 5 5600, Cache 35MB, 3.5GHz, Sem Vídeo + Placa-Mãe Asus Prime B450M Gaming/BR, AMD AM4, mATX, DDR4;R$ ----
480;Kit Processador AMD Ryzen 5 4600G, Cachê 11MB, 3.7GHz, Vídeo Integrado + Placa-Mãe MSI A320M-A Pro Max p/ AMD AM4, m-ATX, DDR4;R$ ----
